season,celebrity_name,week,p_est
1,Evander Holyfield,1,0.12365802653160944
1,Joey McIntyre,1,0.12117471384398729
1,John O'Hurley,1,0.37758369158340993
1,Kelly Monaco,1,0.3775835680409929
1,Rachel Hunter,1,4.2652513465579744e-16
1,Trista Sutter,1,0.0
1,Evander Holyfield,2,0.12343975356802678
1,Joey McIntyre,2,0.1211398712645918
1,John O'Hurley,2,0.3777100198848248
1,Kelly Monaco,2,0.37771035528255537
1,Rachel Hunter,2,8.607059221978608e-16
1,Trista Sutter,2,6.1765513395339255e-16
1,Evander Holyfield,3,0.09854167287129352
1,Joey McIntyre,3,0.12923133205903478
1,John O'Hurley,3,0.3861137244337484
1,Kelly Monaco,3,0.38611327063592266
1,Rachel Hunter,3,7.102532068004017e-16
1,Joey McIntyre,4,0.1620663420581413
1,John O'Hurley,4,0.4189666054384574
1,Kelly Monaco,4,0.4189670525034009
1,Rachel Hunter,4,5.145563849607731e-16
1,Joey McIntyre,5,0.12170959285227649
1,John O'Hurley,5,0.4391453653951477
1,Kelly Monaco,5,0.43914504175257585
1,John O'Hurley,6,0.4999999417575223
1,Kelly Monaco,6,0.500000058242478
2,Drew Lachey,1,0.28881181754223123
2,George Hamilton,1,0.00011050527966870635
2,Giselle Fernandez,1,0.0
2,Jerry Rice,1,0.2904013573165123
2,Kenny Mayne,1,4.0116500630048246e-06
2,Lisa Rinna,1,3.597725880006557e-06
2,Master P,1,0.13140902344128577
2,Stacy Keibler,1,0.288811816728507
2,Tatum O'Neal,1,0.0004217821517977824
2,Tia Carrere,1,2.608816405459709e-05
2,Drew Lachey,2,0.2888768202355447
2,George Hamilton,2,0.0
2,Giselle Fernandez,2,0.0
2,Jerry Rice,2,0.29035621797936784
2,Lisa Rinna,2,4.128823153609841e-05
2,Master P,2,0.13115370395331472
2,Stacy Keibler,2,0.2888768194882627
2,Tatum O'Neal,2,0.0006951501119741978
2,Tia Carrere,2,0.0
2,Drew Lachey,3,0.28903695130515694
2,George Hamilton,3,0.0
2,Giselle Fernandez,3,5.216013351578253e-17
2,Jerry Rice,3,0.29041063302120884
2,Lisa Rinna,3,4.333875753902406e-18
2,Master P,3,0.1315154653845983
2,Stacy Keibler,3,0.28903695028903603
2,Tia Carrere,3,6.191674577680119e-17
2,Drew Lachey,4,0.29445325237594
2,George Hamilton,4,4.649135294750512e-05
2,Jerry Rice,4,0.2960044592351633
2,Lisa Rinna,4,2.017302103083341e-06
2,Master P,4,0.11504052780512741
2,Stacy Keibler,4,0.29445325192871885
2,Tia Carrere,4,7.315166715120134e-17
2,Drew Lachey,5,0.3163561008801845
2,George Hamilton,5,0.016385286576825003
2,Jerry Rice,5,0.3180064959163351
2,Lisa Rinna,5,0.016495513288869057
2,Stacy Keibler,5,0.31635609964317224
2,Tia Carrere,5,0.016400503694613936
2,Drew Lachey,6,0.3218875922610757
2,George Hamilton,6,0.016468554929187695
2,Jerry Rice,6,0.3232987448328873
2,Lisa Rinna,6,0.01645751613535238
2,Stacy Keibler,6,0.321887591841497
2,Drew Lachey,7,0.3274752911284225
2,Jerry Rice,7,0.3287404598763092
2,Lisa Rinna,7,0.016308958958825528
2,Stacy Keibler,7,0.3274752900364428
2,Drew Lachey,8,0.332788455613055
2,Jerry Rice,8,0.3344230894689189
2,Stacy Keibler,8,0.3327884549180261
3,Emmitt Smith,1,0.4280395421749829
3,Harry Hamlin,1,0.013004285125477922
3,Jerry Springer,1,0.042615751240579175
3,Joey Lawrence,1,0.02548332554083658
3,Mario Lopez,1,0.42785381751698476
3,Monique Coleman,1,9.190641167365834e-05
3,Sara Evans,1,0.057250843518368115
3,Shanna Moakler,1,2.0039283614654516e-17
3,Tucker Carlson,1,0.0002839020808886634
3,Vivica A. Fox,1,0.00020751134595682226
3,Willa Ford,1,0.005169115044251524
3,Emmitt Smith,2,0.4282023592015125
3,Harry Hamlin,2,0.012919172452262121
3,Jerry Springer,2,0.04274324484701197
3,Joey Lawrence,2,0.025700785755378427
3,Mario Lopez,2,0.4279469544815229
3,Monique Coleman,2,1.4069045489074448e-16
3,Sara Evans,2,0.05737868018430425
3,Shanna Moakler,2,2.2990644924760246e-17
3,Vivica A. Fox,2,8.495739433886013e-17
3,Willa Ford,2,0.005108803078007764
3,Emmitt Smith,3,0.4290828052793082
3,Harry Hamlin,3,0.006447151852316073
3,Jerry Springer,3,0.04375934809123873
3,Joey Lawrence,3,0.027008732189142654
3,Mario Lopez,3,0.4289598185429949
3,Monique Coleman,3,3.199589584744983e-16
3,Sara Evans,3,0.05840490274515491
3,Vivica A. Fox,3,8.31852939212719e-17
3,Willa Ford,3,0.006337241299844183
3,Emmitt Smith,4,0.4312427214068329
3,Jerry Springer,4,0.04590583694320035
3,Joey Lawrence,4,0.028991335312993267
3,Mario Lopez,4,0.43094063622577167
3,Monique Coleman,4,2.859765076191821e-16
3,Sara Evans,4,0.060429250030195746
3,Vivica A. Fox,4,3.9063185574091736e-17
3,Willa Ford,4,0.002490220081005871
3,Emmitt Smith,5,0.43454732537702007
3,Jerry Springer,5,0.0491939162445778
3,Joey Lawrence,5,0.03261933060921877
3,Mario Lopez,5,0.4344455115246055
3,Monique Coleman,5,2.797224091920626e-16
3,Sara Evans,5,0.04919391624457772
3,Willa Ford,5,8.486311760711802e-17
3,Emmitt Smith,6,0.4523925345393781
3,Jerry Springer,6,0.05068221673278931
3,Joey Lawrence,6,0.03640418325753206
3,Mario Lopez,6,0.4520813725854754
3,Monique Coleman,6,0.008439692884825012
3,Emmitt Smith,7,0.4602455649410733
3,Jerry Springer,7,0.042362512219950126
3,Joey Lawrence,7,0.030153231954410265
3,Mario Lopez,7,0.4601249397392726
3,Monique Coleman,7,0.007113751145293716
3,Emmitt Smith,8,0.4767525731324129
3,Joey Lawrence,8,0.032567668780998704
