season,celebrity_name,week,p_est
14,Donald Driver,1,0.33011010083862036
14,Gavin DeGraw,1,0.0008048265033976616
14,Gladys Knight,1,0.0015334657740623872
14,Jack Wagner,1,7.501141439769296e-05
14,Jaleel White,1,0.0004759151246436643
14,Katherine Jenkins,1,0.3301100364093076
14,Maria Menounos,1,0.003059350132830757
14,Martina Navratilova,1,0.0004226542617642646
14,Melissa Gilbert,1,0.002691127891499694
14,Roshon Fegan,1,0.0005056277800380989
14,Sherri Sheperd,1,0.00010169086438555164
14,William Levy,1,0.3301101930050523
14,Donald Driver,2,0.33018649624468294
14,Gavin DeGraw,2,0.0009462669269265531
14,Gladys Knight,2,0.0015683982774763253
14,Jack Wagner,2,8.095343761726034e-05
14,Jaleel White,2,0.00012668355076924325
14,Katherine Jenkins,2,0.33018668208104546
14,Maria Menounos,2,0.003068404238124428
14,Martina Navratilova,2,0.0004828709505451569
14,Melissa Gilbert,2,0.002905302054160861
14,Roshon Fegan,2,6.313493112364139e-05
14,Sherri Sheperd,2,0.00019858261485059363
14,William Levy,2,0.3301862246926777
14,Donald Driver,3,0.33024628921509763
14,Gavin DeGraw,3,0.0006682487211704816
14,Gladys Knight,3,0.0016848860854462712
14,Jack Wagner,3,1.8813494246850326e-06
14,Jaleel White,3,0.00044759777117177573
14,Katherine Jenkins,3,0.33024599792913883
14,Maria Menounos,3,0.003235488896813458
14,Melissa Gilbert,3,0.003029439628573762
14,Roshon Fegan,3,0.000193458190519907
14,Sherri Sheperd,3,0.0
14,William Levy,3,0.3302467122126432
14,Donald Driver,4,0.33015021170690484
14,Gavin DeGraw,4,0.0007596668835421469
14,Gladys Knight,4,0.0018393623543838142
14,Jaleel White,4,0.0
14,Katherine Jenkins,4,0.3301505788771272
14,Maria Menounos,4,0.0032540439559901385
14,Melissa Gilbert,4,0.0034046007507051996
14,Roshon Fegan,4,0.0002918580737376268
14,Sherri Sheperd,4,0.0
14,William Levy,4,0.33014967739760903
14,Donald Driver,5,0.3302227095811348
14,Gavin DeGraw,5,0.0006806188357150855
14,Gladys Knight,5,0.0018050519256856017
14,Jaleel White,5,9.821869827511294e-05
14,Katherine Jenkins,5,0.3302223013361052
14,Maria Menounos,5,0.00305173999801633
14,Melissa Gilbert,5,0.003696061146709257
14,Roshon Fegan,5,0.0
14,William Levy,5,0.3302232984783587
14,Donald Driver,6,0.3303781212568628
14,Gladys Knight,6,0.0014742384597611195
14,Jaleel White,6,5.8458586756069576e-05
14,Katherine Jenkins,6,0.330378528155316
14,Maria Menounos,6,0.0033758082267373694
14,Melissa Gilbert,6,0.003795696791307334
14,Roshon Fegan,6,0.00016161596317579072
14,William Levy,6,0.3303775325600837
14,Donald Driver,7,0.33054295985203547
14,Jaleel White,7,0.0
14,Katherine Jenkins,7,0.33054259403562486
14,Maria Menounos,7,0.0037000270181659642
14,Melissa Gilbert,7,0.004670928375100159
14,Roshon Fegan,7,0.0
14,William Levy,7,0.3305434907190736
14,Donald Driver,8,0.33082250323846607
14,Katherine Jenkins,8,0.33082279170679324
14,Maria Menounos,8,0.0039303280211723714
14,Melissa Gilbert,8,0.003602298586946338
14,Roshon Fegan,8,0.0
14,William Levy,8,0.33082207844662215
14,Donald Driver,9,0.3320015846619033
14,Katherine Jenkins,9,0.3320013993316236
14,Maria Menounos,9,0.003995157210158502
14,William Levy,9,0.3320018587963145
14,Donald Driver,10,0.3333333440272235
14,Katherine Jenkins,10,0.33333340762149144
14,William Levy,10,0.333333248351285
