season,celebrity_name,week,p_est
16,Alexandra Raisman,1,0.24469228499814588
16,Andy Dick,1,0.0
16,D. L. Hughley,1,0.0002667841697742818
16,Dorothy Hamill,1,0.00032432300842900235
16,Ingo Rademacher,1,0.0002930591537638363
16,Jacoby Jones,1,0.2547651908118231
16,Kellie Pickler,1,0.24972873818694824
16,Lisa Vanderpump,1,0.00020088209147849735
16,Sean Lowe,1,0.0
16,Victor Ortiz,1,4.336808689942018e-19
16,Wynonna Judd,1,0.0
16,Zendaya,1,0.24972873757963723
16,Alexandra Raisman,2,0.24448935727162688
16,Andy Dick,2,0.0
16,D. L. Hughley,2,0.0001262971526981804
16,Dorothy Hamill,2,0.0001879709686998934
16,Ingo Rademacher,2,0.00039205030024076597
16,Jacoby Jones,2,0.2550779898006853
16,Kellie Pickler,2,0.24978367368525906
16,Lisa Vanderpump,2,4.249090412017664e-05
16,Sean Lowe,2,0.0
16,Victor Ortiz,2,0.0
16,Wynonna Judd,2,0.00011649669519935425
16,Zendaya,2,0.2497836732214704
16,Alexandra Raisman,3,0.2444910798797089
16,Andy Dick,3,0.0001903203730899782
16,D. L. Hughley,3,3.898319369598078e-05
16,Ingo Rademacher,3,0.0003448888458950955
16,Jacoby Jones,3,0.2551216986536941
16,Kellie Pickler,3,0.24980638967685576
16,Lisa Vanderpump,3,0.0
16,Sean Lowe,3,0.0
16,Victor Ortiz,3,0.00020025006327576716
16,Wynonna Judd,3,1.0822318303290762e-18
16,Zendaya,3,0.24980638931378454
16,Alexandra Raisman,4,0.24442906775200535
16,Andy Dick,4,5.2508052102086486e-05
16,D. L. Hughley,4,0.0
16,Ingo Rademacher,4,0.00038763287029961553
16,Jacoby Jones,4,0.25510425045616264
16,Kellie Pickler,4,0.2497666590537713
16,Lisa Vanderpump,4,0.00016962813506573196
16,Sean Lowe,4,6.149233059222471e-05
16,Victor Ortiz,4,0.0002621029125688739
16,Zendaya,4,0.24976665843743223
16,Alexandra Raisman,5,0.24466024684056634
16,Andy Dick,5,0.00015706525925606712
16,D. L. Hughley,5,0.00015706525925607008
16,Ingo Rademacher,5,0.00010449834151249511
16,Jacoby Jones,5,0.2550261913998398
16,Kellie Pickler,5,0.24984321981999003
16,Sean Lowe,5,0.00010084190952797211
16,Victor Ortiz,5,0.00010765188766028111
16,Zendaya,5,0.24984321928239103
16,Alexandra Raisman,6,0.24472534186291198
16,Andy Dick,6,0.00023255068224010625
16,Ingo Rademacher,6,8.988336636339038e-05
16,Jacoby Jones,6,0.255113441600787
16,Kellie Pickler,6,0.24991939150971015
16,Sean Lowe,6,0.0
16,Victor Ortiz,6,0.0
16,Zendaya,6,0.2499193909779874
16,Alexandra Raisman,7,0.24464623654783627
16,Andy Dick,7,0.00013724918976808166
16,Ingo Rademacher,7,0.00010112596723160956
16,Jacoby Jones,7,0.2552345754756355
16,Kellie Pickler,7,0.24994040666842468
16,Sean Lowe,7,0.0
16,Zendaya,7,0.249940406151104
16,Alexandra Raisman,8,0.2446733689605083
16,Ingo Rademacher,8,8.469895356600504e-05
16,Jacoby Jones,8,0.25524267134439577
16,Kellie Pickler,8,0.24995801989955985
16,Sean Lowe,8,8.322134132438249e-05
16,Zendaya,8,0.2499580195006457
16,Alexandra Raisman,9,0.24459176840985664
16,Ingo Rademacher,9,9.124954607212465e-05
16,Jacoby Jones,9,0.2553626064900782
16,Kellie Pickler,9,0.24997718803158137
16,Zendaya,9,0.24997718752241183
16,Alexandra Raisman,10,0.2446646161148688
16,Jacoby Jones,10,0.25533538405361467
16,Kellie Pickler,10,0.2500000001978443
16,Zendaya,10,0.24999999963367225
