season,celebrity_name,week,p_est
26,Adam Rippon,1,0.3291003918864089
26,Arike Ogunbowale,1,2.918614006639423e-17
26,Chris Mazdzer,1,0.0030607046657175397
26,Jamie Anderson,1,1.4122926469129202e-17
26,Jennie Finch Daigle,1,0.005569226420355345
26,Johnny Damon,1,5.904245783977595e-18
26,Josh Norman,1,0.32910115551176894
26,Kareem Abdul-Jabbar,1,0.004069118259698924
26,Mirai Nagasu,1,2.6768865755876754e-17
26,Tonya Harding,1,0.3290994032560505
26,Adam Rippon,2,0.3294381868545649
26,Arike Ogunbowale,2,1.3688549771564534e-17
26,Chris Mazdzer,2,0.003202678496812494
26,Jennie Finch Daigle,2,0.005605882769175674
26,Josh Norman,2,0.329436334932076
26,Kareem Abdul-Jabbar,2,0.0028763446460609273
26,Mirai Nagasu,2,2.0583524107564946e-17
26,Tonya Harding,2,0.3294405723013102
26,Adam Rippon,3,0.33098931000236687
26,Chris Mazdzer,3,0.002369093152444466
26,Jennie Finch Daigle,3,0.004663491107043355
26,Josh Norman,3,0.33099117560973307
26,Mirai Nagasu,3,1.8511948876182606e-18
26,Tonya Harding,3,0.3309869301284124
26,Adam Rippon,4,0.3333332636978805
26,Josh Norman,4,0.33333248742428306
26,Tonya Harding,4,0.3333342488778364
