season,celebrity_name,week,p_est
1,Evander Holyfield,1,0.15241767290031888
1,Joey McIntyre,1,0.1967004369267438
1,John O'Hurley,1,0.20385729519536305
1,Kelly Monaco,1,0.08670577699720154
1,Rachel Hunter,1,0.20139190601879992
1,Trista Sutter,1,0.15892691196157271
1,Evander Holyfield,2,0.08038944232122908
1,Joey McIntyre,2,0.17693585404822712
1,John O'Hurley,2,0.2582164213862285
1,Kelly Monaco,2,0.11622083443746321
1,Rachel Hunter,2,0.22869732733509446
1,Trista Sutter,2,0.1395401204717575
1,Evander Holyfield,3,0.07228262978943661
1,Joey McIntyre,3,0.20428122072895574
1,John O'Hurley,3,0.24605523788823067
1,Kelly Monaco,3,0.19274862693597583
1,Rachel Hunter,3,0.28463228465740126
1,Joey McIntyre,4,0.19258591021867938
1,John O'Hurley,4,0.22253908543421838
1,Kelly Monaco,4,0.3042647170958319
1,Rachel Hunter,4,0.2806102872512703
1,Joey McIntyre,5,0.26667949363106375
1,John O'Hurley,5,0.4044359037265203
1,Kelly Monaco,5,0.3288846026424159
1,John O'Hurley,6,0.4949413093817524
1,Kelly Monaco,6,0.5050586906182477
2,Drew Lachey,1,0.14681674706038558
2,George Hamilton,1,0.08364359230370035
2,Giselle Fernandez,1,0.13270676160875103
2,Jerry Rice,1,0.11142064129382191
2,Kenny Mayne,1,0.04189870078290017
2,Lisa Rinna,1,0.09111203563237444
2,Master P,1,0.03733209025547989
2,Stacy Keibler,1,0.1270421059331284
2,Tatum O'Neal,1,0.12633082898799677
2,Tia Carrere,1,0.10169649614146148
2,Drew Lachey,2,0.15923728309954407
2,George Hamilton,2,0.10440137476746969
2,Giselle Fernandez,2,0.1250402940557546
2,Jerry Rice,2,0.11286255136474603
2,Lisa Rinna,2,0.09200216917112758
2,Master P,2,0.052912836038792
2,Stacy Keibler,2,0.17766209246727122
2,Tatum O'Neal,2,0.06667200859968542
2,Tia Carrere,2,0.10920939043560945
2,Drew Lachey,3,0.17202199340183025
2,George Hamilton,3,0.11264471304633714
2,Giselle Fernandez,3,0.11212539007305206
2,Jerry Rice,3,0.09099396618705233
2,Lisa Rinna,3,0.14350097998013067
2,Master P,3,0.043212988955596575
2,Stacy Keibler,3,0.17172749213762586
2,Tia Carrere,3,0.1537724762183751
2,Drew Lachey,4,0.20222164787501626
2,George Hamilton,4,0.11840885824289073
2,Jerry Rice,4,0.14519734412378743
2,Lisa Rinna,4,0.1739053596521185
2,Master P,4,0.018812325537032937
2,Stacy Keibler,4,0.1815173324815229
2,Tia Carrere,4,0.15993713208763122
2,Drew Lachey,5,0.19471734648334274
2,George Hamilton,5,0.14554545771379213
2,Jerry Rice,5,0.1380920844668258
2,Lisa Rinna,5,0.16603524396287944
2,Stacy Keibler,5,0.23038153353310056
2,Tia Carrere,5,0.12522833384005932
2,Drew Lachey,6,0.249890802673735
2,George Hamilton,6,0.14401676742501607
2,Jerry Rice,6,0.1485559803980135
2,Lisa Rinna,6,0.20474133876595504
2,Stacy Keibler,6,0.2527951107372804
2,Drew Lachey,7,0.28942211004974033
2,Jerry Rice,7,0.16845087888324337
2,Lisa Rinna,7,0.25309599176302633
2,Stacy Keibler,7,0.2890310193039898
2,Drew Lachey,8,0.3562297098722994
2,Jerry Rice,8,0.29496946393898077
2,Stacy Keibler,8,0.3488008261887198
3,Emmitt Smith,1,0.13237342309447708
3,Harry Hamlin,1,0.06906545035302626
3,Jerry Springer,1,0.06064184890003532
3,Joey Lawrence,1,0.1073750952046398
3,Mario Lopez,1,0.1515708305605828
3,Monique Coleman,1,0.0879712967085331
3,Sara Evans,1,0.0549691849868908
3,Shanna Moakler,1,0.07696165928915383
3,Tucker Carlson,1,0.033482445212600236
