season,celebrity_name,week,p_est
1,Evander Holyfield,1,0.01773716315441898
1,Joey McIntyre,1,0.01759684266847042
1,John O'Hurley,1,0.48231061612033843
1,Kelly Monaco,1,0.48230711116617314
1,Rachel Hunter,1,6.209479419940917e-18
1,Trista Sutter,1,4.826689059902606e-05
1,Evander Holyfield,2,0.01769777027293418
1,Joey McIntyre,2,0.01752585418849118
1,John O'Hurley,2,0.48238342711951554
1,Kelly Monaco,2,0.4823929484190592
1,Rachel Hunter,2,3.04099714888587e-17
1,Trista Sutter,2,0.0
1,Evander Holyfield,3,0.013937088975545112
1,Joey McIntyre,3,0.018639810215917506
1,John O'Hurley,3,0.4837179873868948
1,Kelly Monaco,3,0.4837051134216426
1,Rachel Hunter,3,6.291867764199909e-17
1,Joey McIntyre,4,0.023276524968589903
1,John O'Hurley,4,0.48835537617411073
1,Kelly Monaco,4,0.48836809885729937
1,Rachel Hunter,4,0.0
1,Joey McIntyre,5,0.017476888326732012
1,John O'Hurley,5,0.4912661642288475
1,Kelly Monaco,5,0.49125694744442044
1,John O'Hurley,6,0.4999983231584485
1,Kelly Monaco,6,0.5000016768415515
2,Drew Lachey,1,0.3270232695788517
2,George Hamilton,1,1.8102788148718907e-17
2,Giselle Fernandez,1,3.63207727782644e-18
2,Jerry Rice,1,0.3270233146488284
2,Kenny Mayne,1,3.1679032227310833e-18
2,Lisa Rinna,1,0.0
2,Master P,1,0.01886759584139129
2,Stacy Keibler,1,0.3270234242966856
2,Tatum O'Neal,1,6.239563424292161e-05
2,Tia Carrere,1,6.732217864777179e-18
2,Drew Lachey,2,0.3270347727672616
2,George Hamilton,2,6.172667899820988e-17
2,Giselle Fernandez,2,0.0
2,Jerry Rice,2,0.3270346367899243
2,Lisa Rinna,2,1.3552527156068805e-19
2,Master P,2,0.018800258755344416
2,Stacy Keibler,2,0.3270343263396776
2,Tatum O'Neal,2,9.600534779199627e-05
2,Tia Carrere,2,2.4779101838977302e-17
2,Drew Lachey,3,0.32705556983671824
2,George Hamilton,3,4.0791412673872596e-17
2,Giselle Fernandez,3,0.0
2,Jerry Rice,3,0.3270557882490483
2,Lisa Rinna,3,0.0
2,Master P,3,0.018832386695017075
2,Stacy Keibler,3,0.32705625521921633
2,Tia Carrere,3,1.5526113923171325e-17
2,Drew Lachey,4,0.3278042688708047
2,George Hamilton,4,4.996139136084765e-17
2,Jerry Rice,4,0.32780398652644516
2,Lisa Rinna,4,0.0
2,Master P,4,0.016567106709528198
2,Stacy Keibler,4,0.3278034355121423
2,Tia Carrere,4,2.120238107969077e-05
2,Drew Lachey,5,0.33093544745976955
2,George Hamilton,5,0.002388008791317544
2,Jerry Rice,5,0.33093575345002485
2,Lisa Rinna,5,0.00244032336066483
2,Stacy Keibler,5,0.33093630697572524
2,Tia Carrere,5,0.0023641599624981604
2,Drew Lachey,6,0.33172953306797
2,George Hamilton,6,0.0023623700670663368
2,Jerry Rice,6,0.3317292546104052
2,Lisa Rinna,6,0.0024500568798912496
2,Stacy Keibler,6,0.3317287853746673
2,Drew Lachey,7,0.3325026205495159
2,Jerry Rice,7,0.3325028148059368
2,Lisa Rinna,7,0.0024914349207591337
2,Stacy Keibler,7,0.33250312972378815
2,Drew Lachey,8,0.3333334169324286
2,Jerry Rice,8,0.3333333464911547
2,Stacy Keibler,8,0.3333332365764168
3,Emmitt Smith,1,0.489583545126226
3,Harry Hamlin,1,0.001796611408943358
3,Jerry Springer,1,0.005712614830070258
3,Joey Lawrence,1,0.004046729590742256
3,Mario Lopez,1,0.4895835573015374
3,Monique Coleman,1,9.516693708278374e-18
3,Sara Evans,1,0.008161014569324167
3,Shanna Moakler,1,9.372563889501601e-19
3,Tucker Carlson,1,0.00035576545101791585
3,Vivica A. Fox,1,6.178081793115515e-05
3,Willa Ford,1,0.0006983809042074619
3,Emmitt Smith,2,0.4896780361969606
3,Harry Hamlin,2,0.001863354037267135
3,Jerry Springer,2,0.005845829484790329
3,Joey Lawrence,2,0.004053207345705184
3,Mario Lopez,2,0.4896779966025623
3,Monique Coleman,2,9.076923700700734e-06
3,Sara Evans,2,0.008165133378089788
3,Shanna Moakler,2,1.4607916151819957e-18
3,Vivica A. Fox,2,2.0341311860960656e-18
3,Willa Ford,2,0.0007073660309239393
3,Emmitt Smith,3,0.48978043649703423
3,Harry Hamlin,3,0.0009455174652511748
3,Jerry Springer,3,0.0060975608655785855
3,Joey Lawrence,3,0.004124855748742159
3,Mario Lopez,3,0.48978049561774634
3,Monique Coleman,3,1.4155612449586254e-05
3,Sara Evans,3,0.008299972670274144
3,Vivica A. Fox,3,1.5102656548219002e-05
3,Willa Ford,3,0.0009419028663755473
3,Emmitt Smith,4,0.4900526352951529
3,Jerry Springer,4,0.006558983254856037
3,Joey Lawrence,4,0.004277036704115697
3,Mario Lopez,4,0.49005255789282304
3,Monique Coleman,4,1.585392889412776e-05
3,Sara Evans,4,0.00865011786910037
3,Vivica A. Fox,4,4.1474079956771046e-18
3,Willa Ford,4,0.0003928150550578192
3,Emmitt Smith,5,0.49055987964096803
3,Jerry Springer,5,0.007082651040957591
3,Joey Lawrence,5,0.004714853093048637
3,Mario Lopez,5,0.49055996518406825
3,Monique Coleman,5,6.560685805467221e-18
3,Sara Evans,5,0.007082651040957577
3,Willa Ford,5,1.3098407392566883e-18
3,Emmitt Smith,6,0.4931522550685409
3,Jerry Springer,6,0.007194400384504576
3,Joey Lawrence,6,0.00523228017209384
3,Mario Lopez,6,0.4931521644039365
3,Monique Coleman,6,0.0012688999709242065
3,Emmitt Smith,7,0.4942586050580019
3,Jerry Springer,7,0.006071369570555571
3,Joey Lawrence,7,0.004263098132571089
3,Mario Lopez,7,0.49425868719102994
3,Monique Coleman,7,0.0011482400478414732
3,Emmitt Smith,8,0.4966502119305888
3,Joey Lawrence,8,0.004634518823599277
3,Mario Lopez,8,0.49665014380342487
3,Monique Coleman,8,0.002065125442387028
3,Emmitt Smith,9,0.49802241035186795
3,Joey Lawrence,9,0.003955136838406342
3,Mario Lopez,9,0.49802245280972574
3,Emmitt Smith,10,0.5000000080784192
3,Mario Lopez,10,0.4999999919215809
4,Apolo Anton Ohno,1,0.32314047534661516
4,Billy Ray Cyrus,1,0.010412416684613974
4,Clyde Drexler,1,0.009702913215432245
4,Heather Mills,1,4.0922979321980754e-05
4,Ian Ziering,1,0.0
4,Joey Fatone,1,0.32314044663379476
4,John Ratzenberger,1,0.008346332484523714
4,Laila Ali,1,0.32314043798021225
4,Leeza Gibbons,1,0.0002623335316485598
4,Paulina Porizkova,1,6.238723398066266e-05
4,Shandi Finnessey,1,0.0017513339098567395
4,Apolo Anton Ohno,2,0.3232025936501991
4,Billy Ray Cyrus,2,0.010529755998457587
4,Clyde Drexler,2,0.009743962885888425
4,Heather Mills,2,2.7262404498052618e-05
4,Ian Ziering,2,0.0
4,Joey Fatone,2,0.32320267428520344
4,John Ratzenberger,2,0.008344617946450226
4,Laila Ali,2,0.3232026993663555
4,Leeza Gibbons,2,0.0
4,Paulina Porizkova,2,7.357666993029754e-17
4,Shandi Finnessey,2,0.0017464334629478011
4,Apolo Anton Ohno,3,0.32346269811139006
4,Billy Ray Cyrus,3,0.010898643126923978
4,Clyde Drexler,3,0.010000517987971249
4,Heather Mills,3,0.0
4,Ian Ziering,3,5.781329034071478e-06
4,Joey Fatone,3,0.32346257684023416
4,John Ratzenberger,3,0.008483656245647639
4,Laila Ali,3,0.32346253498237104
