season,celebrity_name,week,p_est
9,Aaron Carter,1,0.00016916949159578957
9,Ashley Hamiliton,1,4.9041173804564335e-05
9,Chuck Liddell,1,9.204030149911363e-05
9,Debi Mazar,1,0.00014422084817314305
9,Donny Osmond,1,0.31594203817736455
9,Joanna Krupa,1,0.0005595688473781729
9,Kathy Ireland,1,0.00037746052114103634
9,Kelly Osbourne,1,0.3159420383097446
9,Louie Vito,1,0.005512871494067529
9,Macy Gray,1,4.904117380456714e-05
9,Mark Dacascos,1,0.0001656266187437377
9,Melissa Joan Hart,1,0.0004909799211750537
9,Michael Irvin,1,0.026642410711664167
9,Mya,1,0.3159420394528647
9,Natalie Coughlin,1,0.00010781397135669944
9,Tom DeLay,1,0.017813638985622708
9,Aaron Carter,2,0.00011415890704755909
9,Chuck Liddell,2,9.384235988046565e-06
9,Debi Mazar,2,0.00010501187971491722
9,Donny Osmond,2,0.3160085429601128
9,Joanna Krupa,2,0.0005356355732119331
9,Kathy Ireland,2,0.0003458690183971213
9,Kelly Osbourne,2,0.31600854328769734
9,Louie Vito,2,0.0056843114042181165
9,Mark Dacascos,2,3.940288415552188e-05
9,Melissa Joan Hart,2,0.0004197520494748351
9,Michael Irvin,2,0.026810684492132014
9,Mya,2,0.3160085438678744
9,Natalie Coughlin,2,1.9337755440255485e-06
9,Tom DeLay,2,0.017908225664431468
9,Aaron Carter,3,9.017353118905584e-18
9,Chuck Liddell,3,4.4661157883931326e-17
9,Debi Mazar,3,2.5240719456626437e-17
9,Donny Osmond,3,0.3162101472671312
9,Joanna Krupa,3,0.00010678499765335155
9,Kelly Osbourne,3,0.3162101472826701
9,Louie Vito,3,0.006226565347225289
9,Mark Dacascos,3,3.0429170723298414e-17
9,Melissa Joan Hart,3,2.770939346836818e-17
9,Michael Irvin,3,0.027040067026283816
9,Mya,3,0.3162101487013264
9,Natalie Coughlin,3,4.6323389829999446e-17
9,Tom DeLay,3,0.017996139377709833
9,Aaron Carter,4,0.0010411481419894428
9,Chuck Liddell,4,3.790936662479415e-17
9,Donny Osmond,4,0.3192529999097208
9,Joanna Krupa,4,0.001680307147985293
9,Kelly Osbourne,4,0.3192530002891358
9,Louie Vito,4,0.009580462404543575
9,Mark Dacascos,4,0.0009075263670717303
9,Melissa Joan Hart,4,0.0011695025548058527
9,Michael Irvin,4,0.026678236305962617
9,Mya,4,0.31925300067675716
9,Natalie Coughlin,4,0.0011838162020278696
9,Aaron Carter,5,0.0007514228049730107
9,Donny Osmond,5,0.32094133572432765
9,Joanna Krupa,5,0.0019256632194994709
9,Kelly Osbourne,5,0.320941335704258
9,Louie Vito,5,0.007277537470258423
9,Mark Dacascos,5,0.0003725152877203848
9,Melissa Joan Hart,5,0.0007815379182916481
9,Michael Irvin,5,0.024994899917533894
9,Mya,5,0.3209413371673856
9,Natalie Coughlin,5,0.0010724147857520115
9,Aaron Carter,6,0.0006499091416954904
9,Donny Osmond,6,0.3227549033683683
9,Joanna Krupa,6,0.0021042999201074863
9,Kelly Osbourne,6,0.32275490362809495
9,Louie Vito,6,0.005293942858759471
9,Mark Dacascos,6,8.738355412609886e-05
9,Melissa Joan Hart,6,0.0003991047495102574
9,Michael Irvin,6,0.02320064852425094
9,Mya,6,0.3227549042550871
9,Aaron Carter,7,0.001226828928093401
9,Donny Osmond,7,0.32511191621412117
9,Joanna Krupa,7,0.00278325209181778
9,Kelly Osbourne,7,0.32511191637205095
9,Mark Dacascos,7,3.124631605522162e-17
9,Michael Irvin,7,0.02065416890831661
9,Mya,7,0.32511191748560025
9,Aaron Carter,8,0.0044781083723767325
9,Donny Osmond,8,0.3299232874022511
9,Joanna Krupa,8,0.005752028291638072
9,Kelly Osbourne,8,0.329923287582601
9,Mya,8,0.32992328835113316
9,Donny Osmond,9,0.33158391452112684
9,Joanna Krupa,9,0.005248255053750375
9,Kelly Osbourne,9,0.3315839147328153
9,Mya,9,0.33158391569230755
9,Donny Osmond,10,0.33333333292739026
9,Kelly Osbourne,10,0.3333333330737347
9,Mya,10,0.33333333399887505
