season,celebrity_name,week,p_est
6,Adam Carolla,1,0.0016028052795959546
6,Cristian de la Fuente,1,0.32324503905573404
6,Jason Taylor,1,0.323245039683088
6,Kristi Yamaguchi,1,0.3232450396906491
6,Mario,1,0.0004786002498076189
6,Marissa Jaret Winokur,1,0.02145435989471547
6,Marlee Matlin,1,0.0003214474592476267
6,Monica Seles,1,0.00019207909788443
6,Penn Jillette,1,0.00019207909788440113
6,Priscilla Presley,1,4.23431592397469e-05
6,Shannon Elizabeth,1,9.36049033567563e-05
6,Steve Guttenberg,1,0.005887562428797011
6,Adam Carolla,2,0.0014418686256356102
6,Cristian de la Fuente,2,0.32342511630222176
6,Jason Taylor,2,0.32342511634945936
6,Kristi Yamaguchi,2,0.32342511662508555
6,Mario,2,0.0008894140469692715
6,Marissa Jaret Winokur,2,0.02091099893366147
6,Marlee Matlin,2,0.0006622215661666247
6,Monica Seles,2,2.222467355441622e-18
6,Penn Jillette,2,5.4438070594712406e-18
6,Priscilla Presley,2,3.5437465386029346e-17
6,Shannon Elizabeth,2,3.042211724151457e-05
6,Steve Guttenberg,2,0.005789725433558732
6,Adam Carolla,3,0.0016747217351562723
6,Cristian de la Fuente,3,0.3241764419959803
6,Jason Taylor,3,0.324176443055238
6,Kristi Yamaguchi,3,0.32417644283160413
6,Mario,3,0.0016747217351563957
6,Marissa Jaret Winokur,3,0.020555030173171937
6,Marlee Matlin,3,0.0016747217351563172
6,Priscilla Presley,3,5.9983288568703585e-05
6,Shannon Elizabeth,3,2.6134889049483617e-05
6,Steve Guttenberg,3,0.0018053585609184625
6,Adam Carolla,4,0.0011311205538991867
6,Cristian de la Fuente,4,0.32509361989281654
6,Jason Taylor,4,0.32509361972510653
6,Kristi Yamaguchi,4,0.3250936200699234
6,Mario,4,0.0012109365829108187
6,Marissa Jaret Winokur,4,0.02045157952642878
6,Marlee Matlin,4,0.0011404251945647751
6,Priscilla Presley,4,0.00037345736710800204
6,Shannon Elizabeth,4,0.0004116210872420402
6,Cristian de la Fuente,5,0.3257549295962315
6,Jason Taylor,5,0.3257549304636689
6,Kristi Yamaguchi,5,0.3257549303447236
6,Mario,5,0.0007408100140207634
6,Marissa Jaret Winokur,5,0.019504003974579465
6,Marlee Matlin,5,0.001129526503983673
6,Priscilla Presley,5,0.0007786349469551526
6,Shannon Elizabeth,5,0.0005822341558369845
6,Cristian de la Fuente,6,0.32656322703288976
6,Jason Taylor,6,0.3265632272510417
6,Kristi Yamaguchi,6,0.32656322742402377
6,Mario,6,0.00047768632276168463
6,Marissa Jaret Winokur,6,0.018409036654137255
6,Marlee Matlin,6,0.0011706155315464861
6,Shannon Elizabeth,6,0.0002529797835993555
6,Cristian de la Fuente,7,0.3270437071658006
6,Jason Taylor,7,0.3270437076502796
6,Kristi Yamaguchi,7,0.32704370774123054
6,Mario,7,0.0006186417929311052
6,Marissa Jaret Winokur,7,0.017612057501526977
6,Shannon Elizabeth,7,0.0006381781482312993
6,Cristian de la Fuente,8,0.3277252554476679
6,Jason Taylor,8,0.3277252560649274
6,Kristi Yamaguchi,8,0.327725256013165
6,Mario,8,8.915131544675329e-17
6,Marissa Jaret Winokur,8,0.016824232474239594
6,Cristian de la Fuente,9,0.3286756692362727
6,Jason Taylor,9,0.3286756694878207
6,Kristi Yamaguchi,9,0.32867566971990003
6,Marissa Jaret Winokur,9,0.013972991556006556
6,Cristian de la Fuente,10,0.3333333329817536
6,Jason Taylor,10,0.3333333335137407
6,Kristi Yamaguchi,10,0.3333333335045058
