season,celebrity_name,week,p_est
1,Evander Holyfield,1,0.013717117775182554
1,Joey McIntyre,1,0.013488517992770106
1,John O'Hurley,1,0.48639027145941865
1,Kelly Monaco,1,0.4863987007547919
1,Rachel Hunter,1,5.392017836799805e-06
1,Trista Sutter,1,0.0
1,Evander Holyfield,2,0.013768051026193752
1,Joey McIntyre,2,0.013564523586576943
1,John O'Hurley,2,0.48634526434260555
1,Kelly Monaco,2,0.48632216104462384
1,Rachel Hunter,2,1.2163393122571753e-17
1,Trista Sutter,2,1.299009727909195e-17
1,Evander Holyfield,3,0.01109890381791562
1,Joey McIntyre,3,0.014550373426967035
1,John O'Hurley,3,0.4871594944814251
1,Kelly Monaco,3,0.4871912282736923
1,Rachel Hunter,3,2.87178050437098e-17
1,Joey McIntyre,4,0.018103550029981968
1,John O'Hurley,4,0.49096418232297895
1,Kelly Monaco,4,0.4909322676470391
1,Rachel Hunter,4,1.8892222855559915e-17
1,Joey McIntyre,5,0.013526189882139805
1,John O'Hurley,5,0.49322517022090573
1,Kelly Monaco,5,0.4932486398969545
1,John O'Hurley,6,0.5000043049728189
1,Kelly Monaco,6,0.49999569502718116
2,Drew Lachey,1,0.3283430074556081
2,George Hamilton,1,6.001094454259058e-19
2,Giselle Fernandez,1,1.873315487361213e-18
2,Jerry Rice,1,0.3283430308302023
2,Kenny Mayne,1,1.9046789494861607e-18
2,Lisa Rinna,1,5.328642116660833e-06
2,Master P,1,0.014478738273286999
2,Stacy Keibler,1,0.3283431533517716
2,Tatum O'Neal,1,0.00032097592606196836
2,Tia Carrere,1,0.0001657655209523814
2,Drew Lachey,2,0.32837072494301367
2,George Hamilton,2,1.3313956472559512e-19
2,Giselle Fernandez,2,0.00010303030380760503
2,Jerry Rice,2,0.3283706559661473
2,Lisa Rinna,2,2.3940718787088004e-05
2,Master P,2,0.014580918310420316
2,Stacy Keibler,2,0.32837030827603564
2,Tatum O'Neal,2,0.00010971211070810353
2,Tia Carrere,2,7.070937108025445e-05
2,Drew Lachey,3,0.3284502013094008
2,George Hamilton,3,1.303201386490531e-18
2,Giselle Fernandez,3,5.056330668662022e-18
2,Jerry Rice,3,0.32845030521843444
2,Lisa Rinna,3,6.390699106828565e-18
2,Master P,3,0.01464866723114757
2,Stacy Keibler,3,0.32845082624101707
2,Tia Carrere,3,5.988612127675441e-19
2,Drew Lachey,4,0.3289815185743207
2,George Hamilton,4,1.3308588771921553e-18
2,Jerry Rice,4,0.32898139203788135
2,Lisa Rinna,4,9.775724809484524e-05
2,Master P,4,0.012825122285009776
2,Stacy Keibler,4,0.328980778488917
2,Tia Carrere,4,0.00013343136577647138
2,Drew Lachey,5,0.33144917605699914
2,George Hamilton,5,0.0017181923961344665
2,Jerry Rice,5,0.3314493049454961
2,Lisa Rinna,5,0.0019133807793535874
2,Stacy Keibler,5,0.3314499185595739
2,Tia Carrere,5,0.002020027262442921
2,Drew Lachey,6,0.3320953742603646
2,George Hamilton,6,0.0018097833424612054
2,Jerry Rice,6,0.3320952615477468
2,Lisa Rinna,6,0.0019048384223770778
2,Stacy Keibler,6,0.3320947424270502
2,Drew Lachey,7,0.3327157126213853
2,Jerry Rice,7,0.3327157885170286
2,Lisa Rinna,7,0.00185236330228086
2,Stacy Keibler,7,0.33271613555930524
2,Drew Lachey,8,0.33333339215620633
2,Jerry Rice,8,0.33333336461648777
2,Stacy Keibler,8,0.33333324322730595
3,Emmitt Smith,1,0.4918226837056889
3,Harry Hamlin,1,0.0014634226733906948
3,Jerry Springer,1,0.004504225523811599
3,Joey Lawrence,1,0.0031750408152668905
3,Mario Lopez,1,0.4918226677096851
3,Monique Coleman,1,7.115981821828795e-05
3,Sara Evans,1,0.006450678052905056
3,Shanna Moakler,1,9.451734458350626e-05
3,Tucker Carlson,1,6.143635812571269e-05
3,Vivica A. Fox,1,0.00013745475712568267
3,Willa Ford,1,0.00039671324119853774
3,Emmitt Smith,2,0.49187981162740696
3,Harry Hamlin,2,0.001441951614967098
3,Jerry Springer,2,0.004597568889166037
3,Joey Lawrence,2,0.003159119880097136
3,Mario Lopez,2,0.4918798600965778
3,Monique Coleman,2,6.020982056829386e-05
3,Sara Evans,2,0.0065143128087815265
3,Shanna Moakler,2,3.434449533098675e-18
3,Vivica A. Fox,2,6.947105027024092e-05
3,Willa Ford,2,0.0003976942121650872
3,Emmitt Smith,3,0.49202935959765337
3,Harry Hamlin,3,0.0006507374415441591
3,Jerry Springer,3,0.004757830394187093
3,Joey Lawrence,3,0.00319586351559589
3,Mario Lopez,3,0.49202927824926834
3,Monique Coleman,3,2.170815269396094e-05
3,Sara Evans,3,0.006596867611873038
