season,celebrity_name,week,p_est
13,Carson Kressley,1,0.008924744430195647
13,Chaz Bono,1,0.01604688068775222
13,Chynna Phillips,1,1.0594816159305768e-05
13,David Arquette,1,0.008981148502984834
13,Elisabetta Canalis,1,1.7045488794048067e-05
13,Hope Solo,1,0.005944653763967896
13,J.R. Martinez,1,0.3175213777613777
13,Kristin Cavallari,1,1.7647132240252324e-05
13,Metta World Peace (Ron),1,5.811943955201896e-06
13,Nancy Grace,1,0.007487339708265755
13,Ricki Lake,1,0.3175213779525865
13,Rob Kardashian,1,0.3175213778117208
13,Carson Kressley,2,0.008946665886285917
13,Chaz Bono,2,0.016005285887621724
13,Chynna Phillips,2,1.8484331323506623e-17
13,David Arquette,2,0.008946665886290025
13,Elisabetta Canalis,2,4.419592163908463e-19
13,Hope Solo,2,0.005957129264464305
13,J.R. Martinez,2,0.3175256816888238
13,Kristin Cavallari,2,2.723174604362648e-18
13,Nancy Grace,2,0.007567209366046934
13,Ricki Lake,2,0.3175256803511325
13,Rob Kardashian,2,0.3175256816693349
13,Carson Kressley,3,0.0074466112598491375
13,Chaz Bono,3,0.016866716220293117
13,Chynna Phillips,3,2.776783980958376e-18
13,David Arquette,3,0.006687955974548834
13,Hope Solo,3,0.005575161981121561
13,J.R. Martinez,3,0.3183318850736441
13,Kristin Cavallari,3,5.779016976352764e-18
13,Nancy Grace,3,0.008427897654892184
13,Ricki Lake,3,0.3183318866415013
13,Rob Kardashian,3,0.3183318851941498
13,Carson Kressley,4,0.006749923110735834
13,Chaz Bono,4,0.014699016128350196
13,Chynna Phillips,4,2.661917416269906e-05
13,David Arquette,4,0.0051689176438102285
13,Hope Solo,4,0.005859046988497731
13,J.R. Martinez,4,0.3197792423442923
13,Nancy Grace,4,0.008158752401022764
13,Ricki Lake,4,0.31977923991619217
13,Rob Kardashian,4,0.31977924229293614
13,Carson Kressley,5,0.006009677598318269
13,Chaz Bono,5,0.012296584895053001
13,David Arquette,5,0.0037695964016544225
13,Hope Solo,5,0.006024976226651364
13,J.R. Martinez,5,0.32128250672401176
13,Nancy Grace,5,0.00805164234964406
13,Ricki Lake,5,0.32128250898513405
13,Rob Kardashian,5,0.3212825068195332
13,Chaz Bono,6,0.010829878870080861
13,David Arquette,6,0.0030865890993376156
13,Hope Solo,6,0.0068138146130457935
13,J.R. Martinez,6,0.3235569644727834
13,Nancy Grace,6,0.008598826638547389
13,Ricki Lake,6,0.32355696180732274
13,Rob Kardashian,6,0.32355696449888216
13,David Arquette,7,0.003100747336957857
13,Hope Solo,7,0.0074896694907859345
13,J.R. Martinez,7,0.32649497529082605
13,Nancy Grace,7,0.009924655267431371
13,Ricki Lake,7,0.326494977297103
13,Rob Kardashian,7,0.3264949753168958
13,Hope Solo,8,0.006812363871781106
13,J.R. Martinez,8,0.32812057400483935
13,Nancy Grace,8,0.008825916037061161
13,Ricki Lake,8,0.3281205720250952
13,Rob Kardashian,8,0.32812057406122314
13,Hope Solo,9,0.007165119005709909
13,J.R. Martinez,9,0.33094496000549706
13,Ricki Lake,9,0.330944960939538
13,Rob Kardashian,9,0.33094496004925505
13,J.R. Martinez,10,0.3333333335189889
13,Ricki Lake,10,0.33333333291543576
13,Rob Kardashian,10,0.33333333356557515
