season,celebrity_name,week,p_est
12,Chelsea Kane,1,0.3162102007749633
12,Chris Jericho,1,0.00020689791290023896
12,Hines Ward,1,0.316210200511739
12,Kendra Wilkinson,1,0.021598948538619822
12,Kirstie Alley,1,0.31621020242771236
12,Mike Catherwood,1,4.646023189085305e-06
12,Petra Nemcova,1,0.00024807013175308357
12,Ralph Macchio,1,0.028694829877367142
12,Romeo,1,0.00026234315060113275
12,Sugar Ray Leonard,1,0.00013355474482778357
12,Wendy Williams,1,0.00022010590632702597
12,Chelsea Kane,2,0.3162021240051906
12,Chris Jericho,2,8.157027332178848e-05
12,Hines Ward,2,0.3162021245311004
12,Kendra Wilkinson,2,0.021584861018264904
12,Kirstie Alley,2,0.31620211787180685
12,Mike Catherwood,2,1.5363035431347965e-05
12,Petra Nemcova,2,0.0001723373006199538
12,Ralph Macchio,2,0.02889693835218153
12,Romeo,2,0.00034763737439778185
12,Sugar Ray Leonard,2,9.189939788110505e-05
12,Wendy Williams,2,0.00020302683980368005
12,Chelsea Kane,3,0.31622005264824105
12,Chris Jericho,3,3.004083039663898e-05
12,Hines Ward,3,0.3162200502640511
12,Kendra Wilkinson,3,0.021550351914099968
12,Kirstie Alley,3,0.3162200600449408
12,Petra Nemcova,3,0.00010906811394115102
12,Ralph Macchio,3,0.029000995036203188
12,Romeo,3,0.0004383118901647753
12,Sugar Ray Leonard,3,6.082899708757303e-08
12,Wendy Williams,3,0.00021100842896426818
12,Chelsea Kane,4,0.3163053793926526
12,Chris Jericho,4,2.6716910832942086e-18
12,Hines Ward,4,0.31630538413585346
12,Kendra Wilkinson,4,0.021799483353059302
12,Kirstie Alley,4,0.31630537069874437
12,Petra Nemcova,4,1.7359344114310114e-17
12,Ralph Macchio,4,0.028754780136537293
12,Romeo,4,0.000529602283153092
12,Sugar Ray Leonard,4,1.3654399645699597e-17
12,Chelsea Kane,5,0.3176137438071775
12,Chris Jericho,5,4.0928602024501206e-05
12,Hines Ward,5,0.3176137356262044
12,Kendra Wilkinson,5,0.014810179964335578
12,Kirstie Alley,5,0.31761375021385096
12,Petra Nemcova,5,5.506271137440029e-05
12,Ralph Macchio,5,0.030333366801573745
12,Romeo,5,0.0019192322734589904
12,Chelsea Kane,6,0.3189198079168843
12,Chris Jericho,6,0.0001735810302872878
12,Hines Ward,6,0.3189198183987334
12,Kendra Wilkinson,6,0.007937577787193418
12,Kirstie Alley,6,0.31891980282371624
12,Ralph Macchio,6,0.03163798517381017
12,Romeo,6,0.00349142686937515
12,Chelsea Kane,7,0.32036283932333737
12,Hines Ward,7,0.3203628273401592
12,Kendra Wilkinson,7,0.001043765760234377
12,Kirstie Alley,7,0.32036284119429503
12,Ralph Macchio,7,0.03288032158549292
12,Romeo,7,0.004987404796481133
12,Chelsea Kane,8,0.3218180239672151
12,Hines Ward,8,0.3218180346568178
12,Kirstie Alley,8,0.3218180230495438
12,Ralph Macchio,8,0.034545918326423335
12,Romeo,8,1.7869863605366965e-18
12,Chelsea Kane,9,0.32415703773361937
12,Hines Ward,9,0.3241570299797326
12,Kirstie Alley,9,0.32415703692597597
12,Ralph Macchio,9,0.027528895360671986
12,Chelsea Kane,10,0.3333333325582896
12,Hines Ward,10,0.33333333513185875
12,Kirstie Alley,10,0.33333333230985157
