season,celebrity_name,week,p_est
1,Evander Holyfield,1,0.06311650617050994
1,Joey McIntyre,1,0.0606643767150942
1,John O'Hurley,1,0.43780267288635877
1,Kelly Monaco,1,0.4378027754596945
1,Rachel Hunter,1,2.458318936508292e-19
1,Trista Sutter,1,0.0006136687683428069
1,Evander Holyfield,2,0.061981827816216785
1,Joey McIntyre,2,0.06161822272980804
1,John O'Hurley,2,0.4382001047176741
1,Kelly Monaco,2,0.4381998447363011
1,Rachel Hunter,2,1.2167157840985922e-19
1,Trista Sutter,2,3.8734754392509615e-17
1,Evander Holyfield,3,0.049158570586732196
1,Joey McIntyre,3,0.0656110485846817
1,John O'Hurley,3,0.4426150296667343
1,Kelly Monaco,3,0.44261535116185213
1,Rachel Hunter,3,0.0
1,Joey McIntyre,4,0.0812341879798205
1,John O'Hurley,4,0.4593830551289247
1,Kelly Monaco,4,0.4593827568912548
1,Rachel Hunter,4,2.878638934651442e-19
1,Joey McIntyre,5,0.06079959311880506
1,John O'Hurley,5,0.4696000962978131
1,Kelly Monaco,5,0.46960031058338186
1,John O'Hurley,6,0.5000000394388754
1,Kelly Monaco,6,0.4999999605611246
