season,celebrity_name,week,p_est
19,Alfonso Ribeiro,1,0.2426217828959113
19,Antonio Sabato Jr.,1,0.004894329675560666
19,Bethany Mota,1,0.24262178739711696
19,Betsey Johnson,1,0.002297831400522716
19,Janel Parrish,1,0.24262178820376915
19,Jonathan Bennett,1,0.00645030023424934
19,Lea Thompson,1,4.845969759512443e-05
19,Lolo Jones,1,6.985384607416449e-18
19,Michael Waltrip,1,0.005131429914106058
19,Randy Couture,1,0.00034386753421372765
19,Sadie Robertson,1,0.24262178881539515
19,Tavis Smiley,1,3.157797067029443e-05
19,Tommy Chong,1,0.010315056260889608
19,Alfonso Ribeiro,2,0.24274906593753548
19,Antonio Sabato Jr.,2,0.0048380815043472716
19,Bethany Mota,2,0.24274905049189371
19,Betsey Johnson,2,0.001392562438545179
19,Janel Parrish,2,0.24274904997723754
19,Jonathan Bennett,2,0.006616682385534547
19,Lea Thompson,2,8.173280674670505e-05
19,Michael Waltrip,2,0.005336196138754292
19,Randy Couture,2,0.0003057504132671691
19,Sadie Robertson,2,0.24274904873337946
19,Tavis Smiley,2,5.1067359404519455e-05
19,Tommy Chong,2,0.010381711813354181
19,Alfonso Ribeiro,3,0.242868633169656
19,Antonio Sabato Jr.,3,0.004860382578407838
19,Bethany Mota,3,0.2428686560012015
19,Betsey Johnson,3,0.0006819799951505321
19,Janel Parrish,3,0.24286865806454616
19,Jonathan Bennett,3,0.006677071621772338
19,Lea Thompson,3,0.00012106074084982274
19,Michael Waltrip,3,0.005509005743366213
19,Randy Couture,3,0.00026156682985235607
19,Sadie Robertson,3,0.24286866036252663
19,Tommy Chong,3,0.010414324892670608
19,Alfonso Ribeiro,4,0.24302041710093508
19,Antonio Sabato Jr.,4,0.005195795555661605
19,Bethany Mota,4,0.24302038639396215
19,Betsey Johnson,4,7.500271026245854e-18
19,Janel Parrish,4,0.2430203847573441
19,Jonathan Bennett,4,0.006688564889215523
19,Lea Thompson,4,4.721170067642387e-05
19,Michael Waltrip,4,0.005542088403842092
19,Sadie Robertson,4,0.2430203821367985
19,Tommy Chong,4,0.010444769061564576
19,Alfonso Ribeiro,5,0.2434678515850397
19,Antonio Sabato Jr.,5,0.005725663858168568
19,Bethany Mota,5,0.24346788541736933
19,Janel Parrish,5,0.2434678883002736
19,Jonathan Bennett,5,0.003573379334622181
19,Lea Thompson,5,0.0002649014226550086
19,Michael Waltrip,5,0.00587613186586865
19,Sadie Robertson,5,0.24346789159250365
19,Tommy Chong,5,0.010688406623499416
19,Alfonso Ribeiro,6,0.2439231190525069
19,Antonio Sabato Jr.,6,0.006294269038562211
19,Bethany Mota,6,0.24392308255586295
19,Janel Parrish,6,0.24392308040494814
19,Jonathan Bennett,6,0.0004572402181485063
19,Lea Thompson,6,0.00044346455294526257
19,Michael Waltrip,6,0.006236009501939976
19,Sadie Robertson,6,0.2439230772931623
19,Tommy Chong,6,0.010876657381923819
19,Alfonso Ribeiro,7,0.24440644132341546
19,Antonio Sabato Jr.,7,0.004351685638949085
19,Bethany Mota,7,0.2444064752334929
19,Janel Parrish,7,0.2444064782497966
19,Lea Thompson,7,2.7774414622758413e-17
19,Michael Waltrip,7,0.0068316726514751885
19,Sadie Robertson,7,0.244406481473436
19,Tommy Chong,7,0.01119076542943484
19,Alfonso Ribeiro,8,0.24536627106463113
19,Bethany Mota,8,0.24536624015817102
19,Janel Parrish,8,0.24536623834642132
19,Lea Thompson,8,1.475015532282223e-17
19,Michael Waltrip,8,0.006595672086954539
19,Sadie Robertson,8,0.24536623579644878
19,Tommy Chong,8,0.011939342547373227
19,Alfonso Ribeiro,9,0.24674840275466067
19,Bethany Mota,9,0.2467484257787902
19,Janel Parrish,9,0.2467484280228156
19,Lea Thompson,9,1.4998013372801968e-17
19,Sadie Robertson,9,0.24674843028080296
19,Tommy Chong,9,0.01300631316293064
19,Alfonso Ribeiro,10,0.24728231693554695
19,Bethany Mota,10,0.24728230136572366
19,Janel Parrish,10,0.24728230066131143
19,Sadie Robertson,10,0.24728229950564912
19,Tommy Chong,10,0.01087078153176889
19,Alfonso Ribeiro,11,0.24999999601077846
19,Bethany Mota,11,0.250000000551226
19,Janel Parrish,11,0.2500000014256722
19,Sadie Robertson,11,0.25000000201232325
