season,celebrity_name,week,p_est
1,Evander Holyfield,1,0.09608725050974351
1,Joey McIntyre,1,0.09463591535578353
1,John O'Hurley,1,0.4046119761512461
1,Kelly Monaco,1,0.4046132673094583
1,Rachel Hunter,1,5.1590673768374805e-05
1,Trista Sutter,1,2.253514215511121e-16
1,Evander Holyfield,2,0.09613857078552189
1,Joey McIntyre,2,0.09455336354531663
1,John O'Hurley,2,0.40465579288780534
1,Kelly Monaco,2,0.40465227278135607
1,Rachel Hunter,2,6.852157730108388e-17
1,Trista Sutter,2,3.7838655819744105e-17
1,Evander Holyfield,3,0.07689743159631669
1,Joey McIntyre,3,0.10096805432784507
1,John O'Hurley,3,0.41106485946360455
1,Kelly Monaco,3,0.4110696546122326
1,Rachel Hunter,3,1.0656623153360023e-15
1,Joey McIntyre,4,0.12626253099250415
1,John O'Hurley,4,0.43687112395334665
1,Kelly Monaco,4,0.4368663450541488
1,Rachel Hunter,4,2.7403209909571125e-16
1,Joey McIntyre,5,0.09470708217438162
1,John O'Hurley,5,0.45264471391143624
1,Kelly Monaco,5,0.4526482039141822
1,John O'Hurley,6,0.5000006376166317
1,Kelly Monaco,6,0.49999936238336845
2,Drew Lachey,1,0.2991049332659125
2,George Hamilton,1,1.8145204414443767e-18
2,Giselle Fernandez,1,6.32073910795011e-05
2,Jerry Rice,1,0.2991052169255347
2,Kenny Mayne,1,1.364754910174209e-17
2,Lisa Rinna,1,0.0001726332253334704
2,Master P,1,0.10224421209559725
2,Stacy Keibler,1,0.2991053042457523
2,Tatum O'Neal,1,0.00010357164113687783
2,Tia Carrere,1,0.00010092120965347117
2,Drew Lachey,2,0.29914225386671234
2,George Hamilton,2,3.661857186195872e-05
2,Giselle Fernandez,2,8.564174573888132e-05
2,Jerry Rice,2,0.2991413928045647
2,Lisa Rinna,2,8.216981259193449e-05
2,Master P,2,0.10230198961268575
2,Stacy Keibler,2,0.29914117907405313
2,Tatum O'Neal,2,5.096958850625197e-05
2,Tia Carrere,2,1.7784923285124025e-05
2,Drew Lachey,3,0.299206888928645
2,George Hamilton,3,4.827622760801554e-19
2,Giselle Fernandez,3,1.5530134749363344e-17
2,Jerry Rice,3,0.29920832207848336
2,Lisa Rinna,3,3.453802230386544e-18
2,Master P,3,0.1023762391340964
2,Stacy Keibler,3,0.29920854985877526
2,Tia Carrere,3,3.978629447016616e-18
2,Drew Lachey,4,0.3034268282872655
2,George Hamilton,4,8.921466894987427e-06
2,Jerry Rice,4,0.30342491305599717
2,Lisa Rinna,4,0.0001924165642961435
2,Master P,4,0.08938808766980932
2,Stacy Keibler,4,0.30342478898072217
2,Tia Carrere,4,0.0001340439750147652
2,Drew Lachey,5,0.3204555402863773
2,George Hamilton,5,0.01284987120211538
2,Jerry Rice,5,0.3204576980444881
2,Lisa Rinna,5,0.012907166131193649
2,Stacy Keibler,5,0.32045766696076955
2,Tia Carrere,5,0.012872057375056018
2,Drew Lachey,6,0.3247507917175187
2,George Hamilton,6,0.012909984109101914
2,Jerry Rice,6,0.32474877171604255
2,Lisa Rinna,6,0.012841531709170712
2,Stacy Keibler,6,0.3247489207481661
2,Drew Lachey,7,0.3290468150846177
2,Jerry Rice,7,0.32904826156818673
2,Lisa Rinna,7,0.012856823006660955
2,Stacy Keibler,7,0.3290481003405346
2,Drew Lachey,8,0.33333366148743027
2,Jerry Rice,8,0.33333313478820226
2,Stacy Keibler,8,0.3333332037243674
3,Emmitt Smith,1,0.4440535241997097
3,Harry Hamlin,1,0.010008733044112017
3,Jerry Springer,1,0.032774700093080464
3,Joey Lawrence,1,0.02034077963470343
3,Mario Lopez,1,0.44389178944178137
3,Monique Coleman,1,0.00028800977217852483
3,Sara Evans,1,0.044453788982635425
3,Shanna Moakler,1,2.2451087289628954e-05
3,Tucker Carlson,1,6.595568934172297e-05
3,Vivica A. Fox,1,0.0001754046110624859
3,Willa Ford,1,0.0039248634441054015
3,Emmitt Smith,2,0.44399306961754303
3,Harry Hamlin,2,0.010094232826416433
3,Jerry Springer,2,0.032750514555967995
3,Joey Lawrence,2,0.02026300514485864
3,Mario Lopez,2,0.4438644063199547
3,Monique Coleman,2,0.00015651094345561745
3,Sara Evans,2,0.04463584117485508
3,Shanna Moakler,2,1.4191719891682736e-17
3,Vivica A. Fox,2,4.9167480313018496e-05
3,Willa Ford,2,0.004193251936635541
3,Emmitt Smith,3,0.44471015350227017
3,Harry Hamlin,3,0.0049519100662323975
3,Jerry Springer,3,0.033917097154419
3,Joey Lawrence,3,0.02123304181860962
3,Mario Lopez,3,0.4445202135725497
3,Monique Coleman,3,0.00014109762811095606
3,Sara Evans,3,0.04560637787215736
3,Vivica A. Fox,3,2.944000225891141e-05
3,Willa Ford,3,0.004890668383391912
3,Emmitt Smith,4,0.44628238374047674
3,Jerry Springer,4,0.03559115966033993
3,Joey Lawrence,4,0.022907980342224504
3,Mario Lopez,4,0.4461542341153793
3,Monique Coleman,4,5.133385964444241e-05
3,Sara Evans,4,0.047021893419072126
3,Vivica A. Fox,4,2.93960577595668e-17
3,Willa Ford,4,0.001991014862862996
3,Emmitt Smith,5,0.44898538546410866
3,Jerry Springer,5,0.0383600206982712
3,Joey Lawrence,5,0.025468676315222236
3,Mario Lopez,5,0.44882589682411733
3,Monique Coleman,5,6.327051406309658e-18
3,Sara Evans,5,0.03836002069828067
3,Willa Ford,5,3.344497767480305e-17
3,Emmitt Smith,6,0.46282664793222505
3,Jerry Springer,6,0.039633676806874844
3,Joey Lawrence,6,0.028222181281732196
3,Mario Lopez,6,0.46265290321917385
3,Monique Coleman,6,0.006664590759994043
3,Emmitt Smith,7,0.4689908585199393
3,Jerry Springer,7,0.03313035925044372
3,Joey Lawrence,7,0.023420692809501743
3,Mario Lopez,7,0.4688606077990418
3,Monique Coleman,7,0.005597481621073388
3,Emmitt Smith,8,0.481887554506137
3,Joey Lawrence,8,0.025355216694523182
3,Mario Lopez,8,0.4816931534418695
3,Monique Coleman,8,0.011064075357470326
