season,week,xi
1,1,0.0
1,2,0.0413223140495621
1,3,0.0
1,4,0.054347826086969635
1,5,0.0
1,6,0.0
2,1,0.005128205128205547
2,2,0.00499999999999641
2,3,0.043956043956040004
2,4,0.0
2,5,0.0
2,6,0.0
2,7,0.058823529411765184
2,8,0.0
3,1,2.5551353475715593e-19
3,2,0.013043478260867067
3,3,0.01449275362317695
3,4,0.02020202020203377
3,5,0.016574585635354574
3,6,0.0
3,7,2.4466527605661984e-27
3,8,0.0
3,9,0.0
3,10,0.0
4,1,0.0
4,2,0.01224489795919033
4,3,0.022935779816506928
4,4,0.005263157894736776
4,5,2.1635905368938236e-19
4,6,0.023529411764712772
4,7,0.02265372168284403
4,8,0.0
4,9,0.0
4,10,1.5236459668729248e-19
5,1,4.8873097825860484e-06
5,2,0.02521008403361004
5,3,4.8138230760087285e-06
5,4,0.004273504273504109
5,5,4.879913044398759e-06
5,6,0.016666666666674428
5,7,4.887309782594201e-06
5,8,0.0076045627376387995
5,9,0.008547008547006713
5,10,4.792947120924222e-06
6,1,3.548984499788472e-18
6,2,0.003891050583653064
6,3,0.00877192982455897
6,4,2.3298221409906457e-18
6,5,3.300022113677631e-18
6,6,3.709499336728263e-18
6,7,0.016181229773467382
6,8,0.011235955056176705
6,9,3.0568132689579182e-18
6,10,1.0527531577647898e-18
7,1,0.009920634920632266
7,2,0.009049773755661426
7,3,0.0
7,4,0.0
7,5,0.005128205128214144
7,6,0.0
7,7,0.020408163265302745
7,8,0.0
7,9,0.0
7,10,0.0
8,1,6.917543612333415e-18
8,2,0.015094339622625073
8,3,0.023622047244098394
8,4,0.004132231404956134
8,5,0.019047619047612017
8,6,7.842864156985664e-18
8,7,7.842864163402616e-18
8,8,0.01602564102563864
8,9,0.022471910112374784
8,10,7.227902309995962e-18
8,11,7.486041682230715e-18
9,1,2.0071284317299926e-18
9,2,1.3047886507791518e-18
9,3,0.011627906976750974
9,4,0.004132231404957592
9,5,0.004132231404957029
9,6,0.0076931035530524465
9,7,3.0546706137917875e-18
9,8,2.802830015821998e-18
9,9,0.021875700197715744
9,10,2.7139251155973648e-18
10,1,0.0
10,2,0.03636363636363591
10,3,1.514426924625721e-19
10,4,0.0026954177897576667
10,5,0.0
10,6,0.0
10,7,0.006430868167204781
10,8,3.223777816839122e-19
10,9,0.0
10,10,0.0
11,1,0.0
11,2,0.0
11,3,0.0
11,4,0.0
11,5,0.016483516483530164
11,6,0.048308859015459414
11,7,0.009592326139095284
11,8,0.003773584905660492
11,9,0.017543859649122195
11,10,0.0
12,1,5.104191856338219e-18
12,2,0.0
12,3,1.9303841140415295e-18
12,4,0.01456310679612206
12,5,3.8201123793181974e-06
12,6,3.82011237932583e-06
12,7,0.0026525198939035635
12,8,0.023076923076918946
12,9,4.20128341838133e-18
12,10,0.0
13,1,2.54377673793132e-05
13,2,0.017937219730945683
13,3,0.025316455696196973
13,4,0.004784688995221183
13,5,0.0
13,6,1.2289062341287085e-17
13,7,0.010238907849833044
13,8,2.6823689634464584e-18
13,9,0.0
13,10,0.0
14,1,2.429368571157009e-18
14,2,2.362382408496683e-18
14,3,2.1110697027368996e-18
14,4,0.004291845493562688
14,5,2.243756260041363e-18
14,6,2.812610073671401e-18
14,7,0.010899182561308608
14,8,0.009174311926607224
14,9,0.013043478260867646
14,10,1.7037471037544073e-18
15,1,2.924726858596109e-19
15,2,0.016304347826089322
15,3,0.01079136690647436
15,4,0.006220839813371025
15,5,1.0819373213165183e-20
15,6,0.01548672566371621
15,7,0.0
15,8,0.00724818770216459
15,9,0.01063832050706704
15,10,1.2623945493507312e-19
16,1,0.0
16,2,2.0960854154464863e-19
16,3,0.0
16,4,5.941409855949791e-19
16,5,1.9845430267719126e-20
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,0.008547870553735541
17,1,0.0
17,2,0.0037593984962407613
17,3,0.0
17,4,0.0
17,5,0.025531914893603375
17,6,0.0
17,7,0.009029345372454272
17,8,0.015624999999999974
17,9,0.04444444444445251
17,10,0.014285714285713652
17,11,0.0
18,1,4.350434601217713e-19
18,2,0.024590163934421917
18,3,1.5601630094675879e-18
18,4,7.143162559172381e-19
18,5,0.018633540372680037
18,6,1.4317736611677009e-18
18,7,1.3452718316438795e-18
18,8,0.008849557522119881
18,9,0.010471204188480845
18,10,0.026164595731617196
19,1,0.005376344086022461
19,2,0.011049723756896545
19,3,1.8651925287695677e-19
19,4,0.01562500000000106
19,5,3.332580645094883e-19
19,6,0.013651877133098535
19,7,0.005802707930362235
19,8,2.906200815789748e-19
19,9,0.030373831775707922
19,10,1.385740687269475e-18
19,11,5.610432902937511e-19
20,1,3.0963158358001026e-18
20,2,0.028818443804037665
20,3,3.4275492344583743e-18
20,4,0.009230769230769749
20,5,0.01413427561837211
20,6,0.0017667844522989875
20,7,0.03149606299212399
20,8,0.0023640661938553334
20,9,0.012738853503184312
20,10,2.8849433934064967e-18
21,1,0.0
21,2,0.0073937153419653895
21,3,0.0
21,4,0.0
21,5,0.0
21,6,0.0
21,7,0.006787330316747556
21,8,0.0
21,9,0.0334346504559253
21,10,0.0
21,11,0.016950014364417468
22,1,0.0
22,2,0.0
22,3,0.0
22,4,0.012539184952980042
22,5,0.0
22,6,0.0
22,7,0.0023364485981321424
22,8,0.02958579881657036
22,9,0.01393728222995793
22,10,6.180617760724921e-19
23,1,0.0
23,2,0.005681818181821342
23,3,0.0
23,4,0.007662835249039392
23,5,0.0
23,6,9.130026877408466e-19
23,7,0.0036297640653357994
23,8,0.014925387985470934
23,9,0.0
23,10,0.01365187713309476
23,11,0.0
24,1,0.0
24,2,0.0
24,3,0.0
24,4,0.0
24,5,0.009868421052635922
24,6,0.02416356877322756
24,7,0.01976284584980166
24,8,0.0
24,9,0.03300330033003669
24,10,0.0
25,1,2.5543031854243015e-18
25,2,0.005484460694697728
25,3,1.8275671272680462e-18
25,4,0.003690036900367866
25,5,0.007662835249042294
25,6,3.2026080052802606e-18
25,7,0.011627906976750972
25,8,0.012779552715655416
25,9,0.02962962962962704
25,10,2.3953587654064563e-18
26,1,0.009523809523810083
26,2,0.013084112149534977
26,3,9.283855482492553e-06
26,4,9.283855482324834e-06
27,1,0.013725490196082012
27,2,0.0036968576709831493
27,3,0.01476014760148238
27,4,0.04741379310344021
27,5,1.6476048681892302e-17
27,6,0.021834061135362588
27,7,0.016091954022998033
27,8,0.046583850931683844
27,9,1.6762567253697614e-17
28,1,0.0
28,2,0.013698630136988929
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.026315789473698867
28,7,0.01732673267327857
28,8,0.031087175490862835
28,9,0.0
28,10,0.0
28,11,0.0
29,1,0.0
29,2,0.0
29,3,0.0
29,4,0.0
29,5,0.0
29,6,0.01119402985074901
29,7,6.920155539857367e-19
29,8,0.013513537862228338
29,9,0.005180332353708131
29,10,0.002873563218391561
29,11,0.0
30,1,8.559541630619694e-20
