season,celebrity_name,week,p_est
1,Evander Holyfield,1,0.16462270888285835
1,Joey McIntyre,1,0.18345637759102554
1,John O'Hurley,1,0.18384475761778996
1,Kelly Monaco,1,0.11933811921821016
1,Rachel Hunter,1,0.18367111323198865
1,Trista Sutter,1,0.16506692345813653
1,Evander Holyfield,2,0.11594915584909353
1,Joey McIntyre,2,0.1736950142597378
1,John O'Hurley,2,0.214454037294013
1,Kelly Monaco,2,0.14082731775707658
1,Rachel Hunter,2,0.19844592167477673
1,Trista Sutter,2,0.15662855316535917
1,Evander Holyfield,3,0.12259773381875777
1,Joey McIntyre,3,0.20732971905556208
1,John O'Hurley,3,0.22645526086004536
1,Kelly Monaco,3,0.19836165140191517
1,Rachel Hunter,3,0.2452556348637922
1,Joey McIntyre,4,0.21785089980467157
1,John O'Hurley,4,0.229095343289095
1,Kelly Monaco,4,0.2819365040353446
1,Rachel Hunter,4,0.2711172528709141
1,Joey McIntyre,5,0.3071399324246187
1,John O'Hurley,5,0.36964637984065934
1,Kelly Monaco,5,0.3232136877347257
1,John O'Hurley,6,0.4956943068365456
1,Kelly Monaco,6,0.5043056931634543
2,Drew Lachey,1,0.12312853461006443
2,George Hamilton,1,0.09242165183428523
2,Giselle Fernandez,1,0.11789847035133075
2,Jerry Rice,1,0.10771149193124177
2,Kenny Mayne,1,0.06656053699994341
2,Lisa Rinna,1,0.09740535755550243
2,Master P,1,0.061650269093150786
2,Stacy Keibler,1,0.11309786342503846
2,Tatum O'Neal,1,0.11757894631136373
2,Tia Carrere,1,0.10254687788821379
2,Drew Lachey,2,0.1349679569977752
2,George Hamilton,2,0.10997640493863588
2,Giselle Fernandez,2,0.11992428926263247
2,Jerry Rice,2,0.11489696400278582
2,Lisa Rinna,2,0.10029047471055422
2,Master P,2,0.0797660177765908
2,Stacy Keibler,2,0.14468723161279015
2,Tatum O'Neal,2,0.085282086710815
2,Tia Carrere,2,0.11020857398751027
2,Drew Lachey,3,0.1484446613847835
2,George Hamilton,3,0.12084571027191812
2,Giselle Fernandez,3,0.1208271268518529
2,Jerry Rice,3,0.10492928348534925
2,Lisa Rinna,3,0.13722357380593916
2,Master P,3,0.07669334764202732
2,Stacy Keibler,3,0.14842001066263164
2,Tia Carrere,3,0.1426162858956075
2,Drew Lachey,4,0.1770278653576736
2,George Hamilton,4,0.13317988277718712
2,Jerry Rice,4,0.15153796962224336
2,Lisa Rinna,4,0.16440926503709652
2,Master P,4,0.0509828854230659
2,Stacy Keibler,4,0.1648230893716695
2,Tia Carrere,4,0.15803904241123384
2,Drew Lachey,5,0.17907038343833986
2,George Hamilton,5,0.15865699024243876
2,Jerry Rice,5,0.15235280573529925
2,Lisa Rinna,5,0.16576215079447662
2,Stacy Keibler,5,0.19846159648258782
2,Tia Carrere,5,0.14569607330688294
2,Drew Lachey,6,0.2254734516107929
2,George Hamilton,6,0.17276094755404006
2,Jerry Rice,6,0.17297552421153245
2,Lisa Rinna,6,0.2031153689708435
2,Stacy Keibler,6,0.22567470765284178
2,Drew Lachey,7,0.2696743835328686
2,Jerry Rice,7,0.2015958174555356
2,Lisa Rinna,7,0.25905553256989733
2,Stacy Keibler,7,0.26967426644173875
2,Drew Lachey,8,0.34399229264286585
2,Jerry Rice,8,0.31593223397513703
2,Stacy Keibler,8,0.340075473382004
3,Emmitt Smith,1,0.11306769691149736
3,Harry Hamlin,1,0.08024880578416527
3,Jerry Springer,1,0.07549750691025128
3,Joey Lawrence,1,0.09926655167389252
3,Mario Lopez,1,0.12228168334474614
3,Monique Coleman,1,0.08980177576594323
3,Sara Evans,1,0.07090830342626968
3,Shanna Moakler,1,0.08496287413164047
3,Tucker Carlson,1,0.056551004132944824
3,Vivica A. Fox,1,0.10372875697393898
3,Willa Ford,1,0.1036850409447323
3,Emmitt Smith,2,0.10427306093634627
3,Harry Hamlin,2,0.09130078520626576
3,Jerry Springer,2,0.08268529583631055
3,Joey Lawrence,2,0.12559744664735623
3,Mario Lopez,2,0.09171700952433161
3,Monique Coleman,2,0.11294897871418054
3,Sara Evans,2,0.09134414268430645
3,Shanna Moakler,2,0.09551139790026779
3,Vivica A. Fox,2,0.10455942798304502
3,Willa Ford,2,0.10006245456759705
3,Emmitt Smith,3,0.09218882618964712
3,Harry Hamlin,3,0.10611825102535932
3,Jerry Springer,3,0.10135730615351407
3,Joey Lawrence,3,0.10674760462491419
3,Mario Lopez,3,0.10651372344836936
3,Monique Coleman,3,0.13016603464692614
3,Sara Evans,3,0.12028252177178697
3,Vivica A. Fox,3,0.1300801456470094
3,Willa Ford,3,0.10654558649248551
3,Emmitt Smith,4,0.12117771817310077
3,Jerry Springer,4,0.11119880850875123
3,Joey Lawrence,4,0.1360834374936276
3,Mario Lopez,4,0.1460862862898584
3,Monique Coleman,4,0.12155565748677769
3,Sara Evans,4,0.10148417471302931
3,Vivica A. Fox,4,0.12128207566166452
3,Willa Ford,4,0.141131841673201
3,Emmitt Smith,5,0.14929044920693724
3,Jerry Springer,5,0.13236233461546107
3,Joey Lawrence,5,0.13851599949467602
3,Mario Lopez,5,0.1497770143591151
3,Monique Coleman,5,0.14912864060454328
3,Sara Evans,5,0.1320552795678909
3,Willa Ford,5,0.14887028215138107
3,Emmitt Smith,6,0.21179296717158203
3,Jerry Springer,6,0.1530656290869858
3,Joey Lawrence,6,0.20338301782389842
3,Mario Lopez,6,0.23669421023557383
3,Monique Coleman,6,0.19506417568197315
3,Emmitt Smith,7,0.2111486540197986
3,Jerry Springer,7,0.16986346094810098
3,Joey Lawrence,7,0.21106187684608854
3,Mario Lopez,7,0.20789090153103407
3,Monique Coleman,7,0.20003510665498356
3,Emmitt Smith,8,0.24801357305133417
3,Joey Lawrence,8,0.2479994334329776
3,Mario Lopez,8,0.26147346744148475
3,Monique Coleman,8,0.2425135260742043
3,Emmitt Smith,9,0.33383848692416423
3,Joey Lawrence,9,0.33219217679588325
3,Mario Lopez,9,0.33396933627995257
3,Emmitt Smith,10,0.49999909045868507
3,Mario Lopez,10,0.5000009095413149
4,Apolo Anton Ohno,1,0.1020402680822331
4,Billy Ray Cyrus,1,0.06330204785578282
4,Clyde Drexler,1,0.07761036978052004
4,Heather Mills,1,0.08751717524862072
4,Ian Ziering,1,0.10187127802470042
4,Joey Fatone,1,0.116223658077037
4,John Ratzenberger,1,0.08253200649555227
4,Laila Ali,1,0.11160646001394699
4,Leeza Gibbons,1,0.07288690929228958
4,Paulina Porizkova,1,0.09222423845738065
4,Shandi Finnessey,1,0.09218558867219594
4,Apolo Anton Ohno,2,0.1059270434257316
4,Billy Ray Cyrus,2,0.08556015400874786
4,Clyde Drexler,2,0.07338031750658228
4,Heather Mills,2,0.097929777954755
4,Ian Ziering,2,0.09006880212148459
4,Joey Fatone,2,0.09821096836409522
4,John Ratzenberger,2,0.08570043408465845
4,Laila Ali,2,0.1098961011170712
4,Leeza Gibbons,2,0.08578934140232321
4,Paulina Porizkova,2,0.08574060570143788
4,Shandi Finnessey,2,0.0817964543132801
4,Apolo Anton Ohno,3,0.10579075237688312
4,Billy Ray Cyrus,3,0.09639816669704723
4,Clyde Drexler,3,0.07343323904999606
4,Heather Mills,3,0.11005261552197446
4,Ian Ziering,3,0.1100262694800243
4,Joey Fatone,3,0.11030162029160633
4,John Ratzenberger,3,0.09160149350863125
4,Laila Ali,3,0.09663782406132722
4,Leeza Gibbons,3,0.10954946960059952
4,Shandi Finnessey,3,0.09620854941208562
4,Apolo Anton Ohno,4,0.13688598483100828
4,Billy Ray Cyrus,4,0.11030144377070256
4,Clyde Drexler,4,0.07882256975063094
4,Heather Mills,4,0.12101877888982929
4,Ian Ziering,4,0.12633935277396308
4,Joey Fatone,4,0.14683699137295772
4,John Ratzenberger,4,0.08444375295156514
4,Laila Ali,4,0.11090893546756696
4,Leeza Gibbons,4,0.08444219019210616
4,Apolo Anton Ohno,5,0.17001177741850915
4,Billy Ray Cyrus,5,0.09697492003286011
4,Clyde Drexler,5,0.07385018801258819
4,Heather Mills,5,0.119490257036464
4,Ian Ziering,5,0.13645267504494457
4,Joey Fatone,5,0.14239429209937307
4,John Ratzenberger,5,0.10209885734285028
4,Laila Ali,5,0.1587270330127593
4,Apolo Anton Ohno,6,0.1647641106432023
4,Billy Ray Cyrus,6,0.12309326800553425
4,Heather Mills,6,0.13511798752852144
4,Ian Ziering,6,0.14146739774844483
4,Joey Fatone,6,0.15894060097349674
4,John Ratzenberger,6,0.11181401939939507
4,Laila Ali,6,0.16480261570161397
4,Apolo Anton Ohno,7,0.1752859025283331
4,Billy Ray Cyrus,7,0.12322682238379985
4,Ian Ziering,7,0.1746434213523049
4,Joey Fatone,7,0.19085061650597104
4,John Ratzenberger,7,0.14515650798975843
4,Laila Ali,7,0.19083672924006198
4,Apolo Anton Ohno,8,0.23061966435861464
4,Billy Ray Cyrus,8,0.15102767689987148
4,Ian Ziering,8,0.1876935183926462
