season,celebrity_name,week,p_est
1,Evander Holyfield,1,0.02746553872081188
1,Joey McIntyre,1,0.027198763298342664
1,John O'Hurley,1,0.47260147150408516
1,Kelly Monaco,1,0.47260024999802297
1,Rachel Hunter,1,2.2144829373016428e-16
1,Trista Sutter,1,0.00013397647873721695
1,Evander Holyfield,2,0.02752950470055695
1,Joey McIntyre,2,0.027156313753305586
1,John O'Hurley,2,0.47265542493139084
1,Kelly Monaco,2,0.4726587566147465
1,Rachel Hunter,2,0.0
1,Trista Sutter,2,7.740928807839196e-18
1,Evander Holyfield,3,0.022074417643568073
1,Joey McIntyre,3,0.02886042377732965
1,John O'Hurley,3,0.4745348433308552
1,Kelly Monaco,3,0.47453031524824707
1,Rachel Hunter,3,3.897377925474171e-17
1,Joey McIntyre,4,0.03620175897473448
1,John O'Hurley,4,0.48189686763442496
1,Kelly Monaco,4,0.4819013733908403
1,Rachel Hunter,4,1.816597955156321e-16
1,Joey McIntyre,5,0.027091473714286406
1,John O'Hurley,5,0.486455904026101
1,Kelly Monaco,5,0.48645262225961255
1,John O'Hurley,6,0.4999994003783129
1,Kelly Monaco,6,0.5000005996216871
2,Drew Lachey,1,0.3235673779621926
2,George Hamilton,1,3.062958966853107e-05
2,Giselle Fernandez,1,0.0
2,Jerry Rice,1,0.32356747616217524
2,Kenny Mayne,1,0.0
2,Lisa Rinna,1,6.392179666841696e-05
2,Master P,1,0.029114460007142164
2,Stacy Keibler,1,0.3235676254563697
2,Tatum O'Neal,1,0.0
2,Tia Carrere,1,8.850902578358126e-05
2,Drew Lachey,2,0.3235574066015687
2,George Hamilton,2,0.0
2,Giselle Fernandez,2,0.0
2,Jerry Rice,2,0.32355712493374306
2,Lisa Rinna,2,2.7728470561316776e-17
2,Master P,2,0.029187376661655013
2,Stacy Keibler,2,0.32355669872374654
2,Tatum O'Neal,2,0.00014139307928683938
2,Tia Carrere,2,0.0
2,Drew Lachey,3,0.3235648311075674
2,George Hamilton,3,0.0
2,Giselle Fernandez,3,0.0
2,Jerry Rice,3,0.3235652505678944
2,Lisa Rinna,3,9.75781955236954e-19
2,Master P,3,0.02930402930402804
2,Stacy Keibler,3,0.32356588902051014
2,Tia Carrere,3,4.082698805765728e-18
2,Drew Lachey,4,0.3248282635246325
2,George Hamilton,4,0.0
2,Jerry Rice,4,0.3248277688585654
2,Lisa Rinna,4,0.0
2,Master P,4,0.025516954457561847
2,Stacy Keibler,4,0.32482701315924023
2,Tia Carrere,4,0.0
2,Drew Lachey,5,0.32972891666016996
2,George Hamilton,5,0.003657686280290064
2,Jerry Rice,5,0.32972940970083353
2,Lisa Rinna,5,0.003701356830091993
2,Stacy Keibler,5,0.3297301681377345
2,Tia Carrere,5,0.00345246239088007
2,Drew Lachey,6,0.33097836453779134
2,George Hamilton,6,0.0034276576349837537
2,Jerry Rice,6,0.3309779452401089
2,Lisa Rinna,6,0.003638734093489173
2,Stacy Keibler,6,0.33097729849362684
2,Drew Lachey,7,0.3321032485765894
2,Jerry Rice,7,0.33210352812792054
2,Lisa Rinna,7,0.0036892608854604283
2,Stacy Keibler,7,0.3321039624100297
2,Drew Lachey,8,0.33333345037427337
2,Jerry Rice,8,0.33333335148228455
2,Stacy Keibler,8,0.3333331981434421
3,Emmitt Smith,1,0.48381455608149415
3,Harry Hamlin,1,0.0028993268111675565
3,Jerry Springer,1,0.009299507151434957
3,Joey Lawrence,1,0.005789061515609832
3,Mario Lopez,1,0.48381455253477446
3,Monique Coleman,1,0.00023555766802523616
3,Sara Evans,1,0.012452007875274975
3,Shanna Moakler,1,5.47769775881243e-05
3,Tucker Carlson,1,0.00011741202556867201
3,Vivica A. Fox,1,0.00014829493147397146
3,Willa Ford,1,0.001374946427588182
3,Emmitt Smith,2,0.4838715511548169
3,Harry Hamlin,2,0.0028936950762192396
3,Jerry Springer,2,0.009342042187031835
3,Joey Lawrence,2,0.005796557497143528
3,Mario Lopez,2,0.4838715664841405
3,Monique Coleman,2,0.00013535335406975637
3,Sara Evans,2,0.012619713907265186
3,Shanna Moakler,2,7.925360809172147e-18
3,Vivica A. Fox,2,8.514678527767946e-05
3,Willa Ford,2,0.0013843735540354782
3,Emmitt Smith,3,0.48411215299057536
3,Harry Hamlin,3,0.0014335023964934118
3,Jerry Springer,3,0.00978899146054846
3,Joey Lawrence,3,0.006101602145627497
3,Mario Lopez,3,0.4841121321099361
3,Monique Coleman,3,0.0001366589143214345
3,Sara Evans,3,0.012848573040509815
3,Vivica A. Fox,3,4.044067563133385e-05
3,Willa Ford,3,0.0014259462663566114
3,Emmitt Smith,4,0.4845343229235136
3,Jerry Springer,4,0.010240032298134596
3,Joey Lawrence,4,0.006580468083489011
3,Mario Lopez,4,0.4845343523128616
3,Monique Coleman,4,4.237399613705616e-05
3,Sara Evans,4,0.01345415705275622
3,Vivica A. Fox,4,4.546616904342508e-18
3,Willa Ford,4,0.0006142933331079047
3,Emmitt Smith,5,0.4852902828724338
3,Jerry Springer,5,0.011034235117401573
3,Joey Lawrence,5,0.0073509938650997315
3,Mario Lopez,5,0.485290253027663
3,Monique Coleman,5,4.573371589538125e-16
3,Sara Evans,5,0.011034235117401607
3,Willa Ford,5,1.11268372341506e-17
3,Emmitt Smith,6,0.48924099113814673
3,Jerry Springer,6,0.011382944743020188
3,Joey Lawrence,6,0.008144393531374724
3,Mario Lopez,6,0.48924102333676084
3,Monique Coleman,6,0.0019906472506975178
3,Emmitt Smith,7,0.4910767609907817
3,Jerry Springer,7,0.009404462883293885
3,Joey Lawrence,7,0.006816837753528456
3,Mario Lopez,7,0.4910767344083925
3,Monique Coleman,7,0.0016252039640033697
3,Emmitt Smith,8,0.49471624869881553
3,Joey Lawrence,8,0.007284172862675169
3,Mario Lopez,8,0.4947162721525095
3,Monique Coleman,8,0.003283306285999827
3,Emmitt Smith,9,0.4968698299201563
3,Joey Lawrence,9,0.00626035314425732
3,Mario Lopez,9,0.49686981693558646
3,Emmitt Smith,10,0.49999999689895164
3,Mario Lopez,10,0.5000000031010483
4,Apolo Anton Ohno,1,0.3173412647894337
4,Billy Ray Cyrus,1,0.01676937876673654
4,Clyde Drexler,1,0.01504300208100526
4,Heather Mills,1,0.0
4,Ian Ziering,1,2.575792633138454e-05
4,Joey Fatone,1,0.3173412648624645
4,John Ratzenberger,1,0.013460502551775794
4,Laila Ali,1,0.31734126427043213
4,Leeza Gibbons,1,0.0001532895805971
4,Paulina Porizkova,1,3.237359924405936e-18
4,Shandi Finnessey,1,0.002524275171223641
4,Apolo Anton Ohno,2,0.31731402450781143
4,Billy Ray Cyrus,2,0.01636201190638161
4,Clyde Drexler,2,0.015584058067620367
4,Heather Mills,2,0.0
4,Ian Ziering,2,0.0
4,Joey Fatone,2,0.31731402549616733
4,John Ratzenberger,2,0.013390764547050429
4,Laila Ali,2,0.3173140270395949
4,Leeza Gibbons,2,3.6000933137381175e-16
4,Paulina Porizkova,2,0.0
4,Shandi Finnessey,2,0.002721088435374261
4,Apolo Anton Ohno,3,0.31779462719132334
4,Billy Ray Cyrus,3,0.017093206781430257
4,Clyde Drexler,3,0.015459657100658584
4,Heather Mills,3,0.0
4,Ian Ziering,3,1.8180447265245692e-05
4,Joey Fatone,3,0.3177946248188205
4,John Ratzenberger,3,0.013753506847276067
4,Laila Ali,3,0.3177946249112996
4,Leeza Gibbons,3,0.00012243467885275953
4,Shandi Finnessey,3,0.0001691372230738827
4,Apolo Anton Ohno,4,0.31820829726712874
4,Billy Ray Cyrus,4,0.01769476169441327
4,Clyde Drexler,4,0.013836722751184253
4,Heather Mills,4,6.270754315113036e-17
4,Ian Ziering,4,0.000263781352708664
4,Joey Fatone,4,0.31820830152092444
4,John Ratzenberger,4,0.013562882288963901
4,Laila Ali,4,0.3182082980524134
4,Leeza Gibbons,4,1.695507226340975e-05
4,Apolo Anton Ohno,5,0.31862729051309563
4,Billy Ray Cyrus,5,0.01848587103644492
4,Clyde Drexler,5,0.011875964684566415
4,Heather Mills,5,0.0
4,Ian Ziering,5,0.0
4,Joey Fatone,5,0.3186272854215555
4,John Ratzenberger,5,0.01375629351030275
4,Laila Ali,5,0.31862729483403557
4,Apolo Anton Ohno,6,0.32094249622604826
4,Billy Ray Cyrus,6,0.021145299924489935
4,Heather Mills,6,0.0
4,Ian Ziering,6,0.0003733062434564566
4,Joey Fatone,6,0.32094250140897135
4,John Ratzenberger,6,0.015653910004372038
4,Laila Ali,6,0.32094248619266197
4,Apolo Anton Ohno,7,0.32275506660811354
4,Billy Ray Cyrus,7,0.02324997011449604
4,Ian Ziering,7,0.0003373283796726072
4,Joey Fatone,7,0.3227550632071617
4,John Ratzenberger,7,0.008147488992582382
4,Laila Ali,7,0.32275508269797387
4,Apolo Anton Ohno,8,0.32582745114364947
4,Billy Ray Cyrus,8,0.02088070843532448
4,Ian Ziering,8,0.0016369537661148931
4,Joey Fatone,8,0.3258274527692171
4,Laila Ali,8,0.32582743388569413
4,Apolo Anton Ohno,9,0.331517987566326
4,Ian Ziering,9,0.005446022739583514
4,Joey Fatone,9,0.3315179877417885
4,Laila Ali,9,0.33151800195230197
4,Apolo Anton Ohno,10,0.3333333351368626
4,Joey Fatone,10,0.333333334957749
4,Laila Ali,10,0.3333333299053885
5,Albert Reed,1,5.586324629905989e-18
5,Cameron Mathison,1,7.94519426252813e-17
5,Floyd Mayweather Jr. ,1,0.004808906884042101
5,Helio Castroneves,1,0.3216713066350749
5,Jane Seymour,1,0.004737653935472475
5,Jennie Garth,1,3.5825559158822885e-05
5,Josie Maran,1,8.038485312302991e-05
5,Marie Osmond,1,0.32167130551089534
5,Mark Cuban,1,0.008449882339877448
5,Mel B,1,0.32167130575710723
5,Sabrina Bryan,1,9.629637472190746e-17
5,Wayne Newton,1,0.01687342852524858
5,Albert Reed,2,5.1711762074256256e-18
5,Cameron Mathison,2,1.7445533524971767e-16
5,Floyd Mayweather Jr. ,2,0.004710823468088228
5,Helio Castroneves,2,0.32171280229145144
5,Jane Seymour,2,0.004961296567475201
5,Jennie Garth,2,2.31616183345369e-16
5,Marie Osmond,2,0.3217128059905926
5,Mark Cuban,2,0.008393052295904736
5,Mel B,2,0.3217128057460449
5,Sabrina Bryan,2,3.1324268493701734e-17
5,Wayne Newton,2,0.01679641364044255
5,Cameron Mathison,3,0.00037510098395919625
5,Floyd Mayweather Jr. ,3,0.005313439854850649
5,Helio Castroneves,3,0.3222658818198945
5,Jane Seymour,3,0.005494014759066512
5,Jennie Garth,3,0.0002304061395484203
5,Marie Osmond,3,0.3222658763167975
5,Mark Cuban,3,0.008102840133798514
5,Mel B,3,0.322265876867953
5,Sabrina Bryan,3,5.067897915635699e-17
5,Wayne Newton,3,0.013686563124131712
5,Cameron Mathison,4,0.0021297370166546287
5,Floyd Mayweather Jr. ,4,0.005964220292706804
5,Helio Castroneves,4,0.32432691545055337
5,Jane Seymour,4,0.007731743811860948
5,Jennie Garth,4,0.0019094846738151206
5,Marie Osmond,4,0.32432692255907436
5,Mark Cuban,4,0.008812113658891658
5,Mel B,4,0.3243269221588824
5,Sabrina Bryan,4,0.00047194037756068466
5,Cameron Mathison,5,0.0030151958902301756
5,Helio Castroneves,5,0.32547031148054884
5,Jane Seymour,5,0.009272942563364162
5,Jennie Garth,5,0.002707054672708808
5,Marie Osmond,5,0.3254703037938678
5,Mark Cuban,5,0.008519265633504747
5,Mel B,5,0.32547030443427905
5,Sabrina Bryan,5,7.462153149651919e-05
5,Cameron Mathison,6,0.004225124001354258
5,Helio Castroneves,6,0.32690028734971815
5,Jane Seymour,6,0.011097801563925867
5,Jennie Garth,6,0.003976196879960416
5,Marie Osmond,6,0.3269002953623274
5,Mel B,6,0.32690029484271377
5,Sabrina Bryan,6,1.0460912271904844e-16
5,Cameron Mathison,7,0.0049000204765974175
5,Helio Castroneves,7,0.32783376209637183
5,Jane Seymour,7,0.007042290813250388
5,Jennie Garth,7,0.004556415936756846
5,Marie Osmond,7,0.3278337549830622
5,Mel B,7,0.3278337556939613
5,Cameron Mathison,8,0.003787754808271049
5,Helio Castroneves,8,0.32996326534295906
5,Jennie Garth,8,0.0063224377942886914
5,Marie Osmond,8,0.32996327123692515
5,Mel B,8,0.3299632708175561
5,Helio Castroneves,9,0.3314053072878766
5,Jennie Garth,9,0.005784084985184057
5,Marie Osmond,9,0.3314053036691968
5,Mel B,9,0.3314053040577426
5,Helio Castroneves,10,0.3333333324037255
5,Marie Osmond,10,0.33333333380961366
5,Mel B,10,0.3333333337866609
6,Adam Carolla,1,0.0009139477563583477
6,Cristian de la Fuente,1,0.32883171640926095
6,Jason Taylor,1,0.3288317163878218
6,Kristi Yamaguchi,1,0.3288317171502531
6,Mario,1,0.00010324031845588388
6,Marissa Jaret Winokur,1,0.008919127701969443
6,Marlee Matlin,1,0.000532226990412176
6,Monica Seles,1,2.2373690015374077e-05
6,Penn Jillette,1,2.4499978069347793e-05
6,Priscilla Presley,1,0.00025446999117389606
6,Shannon Elizabeth,1,0.0001931810428308117
6,Steve Guttenberg,1,0.0025417825833787557
6,Adam Carolla,2,0.0008513546943161956
6,Cristian de la Fuente,2,0.32887182375465707
6,Jason Taylor,2,0.32887182333307974
6,Kristi Yamaguchi,2,0.32887182296720135
6,Mario,2,0.00030559678862273595
6,Marissa Jaret Winokur,2,0.008745774610702736
6,Marlee Matlin,2,0.0005337414278200046
6,Monica Seles,2,3.585039921632237e-18
6,Penn Jillette,2,2.9733409943861066e-18
6,Priscilla Presley,2,0.00016338790728770853
6,Shannon Elizabeth,2,0.00019912079372071188
6,Steve Guttenberg,2,0.002585553722591683
6,Adam Carolla,3,0.0009513374316747243
6,Cristian de la Fuente,3,0.32911942634468894
6,Jason Taylor,3,0.32911942662976257
6,Kristi Yamaguchi,3,0.32911942848684306
6,Mario,3,0.0008602134409705093
6,Marissa Jaret Winokur,3,0.008634764896699456
6,Marlee Matlin,3,0.000860213440970492
6,Priscilla Presley,3,0.00022568131541350457
6,Shannon Elizabeth,3,0.00022655536629261378
6,Steve Guttenberg,3,0.0008829526466840553
6,Adam Carolla,4,0.0008793181161789024
6,Cristian de la Fuente,4,0.3294346050970938
6,Jason Taylor,4,0.32943460462835766
6,Kristi Yamaguchi,4,0.3294346032139683
6,Mario,4,0.000656383421647
6,Marissa Jaret Winokur,4,0.008491825025850911
6,Marlee Matlin,4,0.0009090939227634685
6,Priscilla Presley,4,0.000427578137088072
6,Shannon Elizabeth,4,0.0003319884370519895
6,Cristian de la Fuente,5,0.3297877384109162
6,Jason Taylor,5,0.32978773850041854
6,Kristi Yamaguchi,5,0.3297877411974028
6,Mario,5,0.0004972151061948138
6,Marissa Jaret Winokur,5,0.008460111193667262
6,Marlee Matlin,5,0.0009180701139887158
6,Priscilla Presley,5,0.00045521074239734076
6,Shannon Elizabeth,5,0.00030617473501430836
6,Cristian de la Fuente,6,0.3301087679166878
6,Jason Taylor,6,0.33010876779994863
6,Kristi Yamaguchi,6,0.3301087659167497
6,Mario,6,0.00036831971216630475
6,Marissa Jaret Winokur,6,0.008196567638243024
6,Marlee Matlin,6,0.0006751491181954755
6,Shannon Elizabeth,6,0.0004336618980090678
6,Cristian de la Fuente,7,0.33043647864548165
6,Jason Taylor,7,0.3304364783332027
6,Kristi Yamaguchi,7,0.3304364810136212
6,Mario,7,0.00043405928143238953
6,Marissa Jaret Winokur,7,0.007953309506377708
6,Shannon Elizabeth,7,0.00030319321988434407
6,Cristian de la Fuente,8,0.3308397866351371
6,Jason Taylor,8,0.3308397867940646
6,Kristi Yamaguchi,8,0.3308397854390702
